16   1.660E-01  1.609E+00   2824.   0.100   6.70  -5.70   2.23   2.64   5.44  16.06  12.40  14.63   9.76   6.95   4.74   4.03   3.60   3.15   0     1
16   4.298E-01  2.232E+00   3043.   0.200   5.67  -4.39   2.01   2.02   4.34  13.40  10.06  12.07   8.04   5.72   3.75   3.08   2.71   2.35   0     1
15   9.052E-01  2.644E+00   3365.   0.300   4.86  -2.59   1.61   1.24   2.88  10.34   7.45   9.05   6.21   4.57   3.04   2.43   2.15   1.92   0     0
12   1.760E+00  3.211E+00   3600.   0.400   4.14  -1.66   1.51   1.00   2.16   8.51   5.80   7.31   4.80   3.64   2.51   1.85   1.64   1.47   0     0
11   2.889E+00  3.752E+00   3769.   0.500   3.60  -1.35   1.45   0.93   1.90   7.62   4.95   6.40   4.02   3.05   2.05   1.37   1.19   1.05   0     0
10   4.177E+00  4.233E+00   3890.   0.600   3.20  -1.16   1.41   0.89   1.76   6.99   4.36   5.77   3.47   2.60   1.69   1.02   0.85   0.72   0     0
26   6.538E+00  4.500E+00   4214.   1.000   2.71  -0.81   1.26   0.78   1.47   5.92   3.52   4.79   2.74   2.05   1.28   0.65   0.53   0.42   0     0
26   6.785E+00  4.338E+00   4334.   1.200   2.67  -0.71   1.18   0.73   1.35   5.62   3.38   4.56   2.65   2.04   1.26   0.65   0.54   0.43   0     0
25   8.574E+00  4.619E+00   4459.   1.500   2.42  -0.65   1.12   0.69   1.27   5.19   3.06   4.19   2.38   1.80   1.03   0.43   0.33   0.22   0     0
25   1.337E+01  5.473E+00   4575.   2.000   1.93  -0.60   1.07   0.66   1.21   4.55   2.53   3.60   1.87   1.33   0.56  -0.01  -0.11  -0.21   0     0
24   1.902E+01  6.297E+00   4661.   2.500   1.55  -0.54   1.02   0.62   1.14   3.98   2.09   3.11   1.47   0.95   0.22  -0.34  -0.43  -0.53   0     0
24   2.558E+01  7.107E+00   4723.   3.000   1.23  -0.49   0.98   0.59   1.09   3.51   1.73   2.71   1.13   0.64  -0.07  -0.61  -0.71  -0.80   0     0
