   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.00000  0.00000000000E+00   1.84195   3.75635  11.77437 -30.00000   0.49103   0.00000  0.00000E+00  9.54150E-01  4.56500E-02  4.47400E-06     0.74000     0.33560     0.00000     0.00020    -0.07550  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0000000000
        2    1.00000  1.53490000000E+04   1.84259   3.75596  11.77547 -30.00000   0.49103   0.00000  0.00000E+00  9.53840E-01  4.59500E-02  1.09900E-05     0.66720     0.33930     0.00000     0.00020    -0.00635  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0004318228
        3    1.00000  3.45360000000E+04   1.84616   3.75547  11.77823 -30.00000   0.49103   0.00000  0.00000E+00  9.53440E-01  4.63400E-02  1.92500E-05     0.67780     0.33860     0.00000     0.00020    -0.01618  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0009716223
        4    1.00000  5.85190000000E+04   1.84924   3.75511  11.78049 -30.00000   0.49103   0.00000  0.00000E+00  9.52940E-01  4.68300E-02  2.97200E-05     0.67850     0.33760     0.00000     0.00020    -0.01585  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0016463506
        5    1.00000  8.84980000000E+04   1.85087   3.75487  11.78178 -30.00000   0.49103   0.00000  0.00000E+00  9.52320E-01  4.74400E-02  4.30000E-05     0.67390     0.33800     0.00000     0.00020    -0.01167  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0024897681
        6    1.00000  1.25972000000E+05   1.85184   3.75468  11.78266 -30.00000   0.49103   0.00000  0.00000E+00  9.51530E-01  4.82100E-02  5.99000E-05     0.67100     0.33890     0.00000     0.00020    -0.00967  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0035440469
        7    1.00000  1.72814000000E+05   1.85270   3.75450  11.78344 -30.00000   0.49103   0.00000  0.00000E+00  9.50540E-01  4.91800E-02  8.14700E-05     0.66920     0.33940     0.00000     0.00020    -0.00834  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0048618814
        8    1.00000  2.31367000000E+05   1.85346   3.75435  11.78412 -30.00000   0.49103   0.00000  0.00000E+00  9.49310E-01  5.03800E-02  1.09100E-04     0.66800     0.33940     0.00000     0.00020    -0.00719  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0065091886
        9    1.00000  3.04558000000E+05   1.85404   3.75424  11.78464 -30.00000   0.49103   0.00000  0.00000E+00  9.47760E-01  5.19000E-02  1.44700E-04     0.66730     0.33910     0.00000     0.00020    -0.00621  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0085683155
       10    1.00000  3.96046000000E+05   1.85445   3.75415  11.78501 -30.00000   0.49103   0.00000  0.00000E+00  9.45820E-01  5.37800E-02  1.90600E-04     0.66690     0.33880     0.00000     0.00020    -0.00549  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0111422031
       11    1.00000  5.10406000000E+05   1.85477   3.75408  11.78532 -30.00000   0.49103   0.00000  0.00000E+00  9.43410E-01  5.61400E-02  2.50400E-04     0.66650     0.33880     0.00000     0.00020    -0.00504  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0143595626
       12    1.00000  6.53356000000E+05   1.85506   3.75400  11.78563 -30.00000   0.49103   0.00000  0.00000E+00  9.40390E-01  5.90700E-02  3.28900E-04     0.66600     0.33900     0.00000     0.00020    -0.00478  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0183812619
       13    1.00000  8.32046000000E+05   1.85539   3.75391  11.78596 -30.00000   0.49103   0.00000  0.00000E+00  9.36620E-01  6.27300E-02  4.32900E-04     0.66530     0.33950     0.00000     0.00020    -0.00463  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0234084564
       14    1.00000  1.01853600000E+06   1.85572   3.75383  11.78629 -30.00000   0.49103   0.00000  0.00000E+00  9.33760E-01  6.55100E-02  5.21500E-04     0.66470     0.34010     0.00000     0.00020    -0.00459  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0286550931
       15    1.00000  1.25164600000E+06   1.85612   3.75373  11.78669 -30.00000   0.49103   0.00000  0.00000E+00  9.32840E-01  6.63900E-02  5.59900E-04     0.66420     0.34060     0.00000     0.00020    -0.00461  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0352133186
       16    1.00000  1.54303600000E+06   1.85661   3.75362  11.78716 -30.00000   0.49103   0.00000  0.00000E+00  9.29170E-01  6.99400E-02  6.77600E-04     0.66360     0.34100     0.00000     0.00020    -0.00449  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0434111708
       17    1.00000  1.85459600000E+06   1.85712   3.75349  11.78767 -30.00000   0.49103   0.00000  0.00000E+00  9.26390E-01  7.26200E-02  7.76100E-04     0.66320     0.34140     0.00000     0.00020    -0.00434  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0521764779
       18    1.00000  2.24404600000E+06   1.85775   3.75335  11.78826 -30.00000   0.49103   0.00000  0.00000E+00  9.20650E-01  7.81600E-02  9.74500E-04     0.66220     0.34230     0.00000     0.00020    -0.00431  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0631331117
       19    1.00000  2.50970600000E+06   1.85817   3.75327  11.78865 -30.00000   0.49103   0.00000  0.00000E+00  9.16870E-01  8.17900E-02  1.11400E-03     0.66150     0.34300     0.00000     0.00020    -0.00430  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0706070861
       20    1.00000  2.78484600000E+06   1.85858   3.75318  11.78903 -30.00000   0.49103   0.00000  0.00000E+00  9.12990E-01  8.55200E-02  1.26500E-03     0.66080     0.34370     0.00000     0.00020    -0.00428  7.40200E-01  2.59600E-01  2.92900E-05  1.55800E-05  8.67200E-05   1.0783477672
