   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.05000  0.00000000000E+00   1.86354   3.75565  11.78657 -30.00000   0.48945   0.00000  0.00000E+00  9.54390E-01  4.54000E-02  4.43300E-06     0.75170     0.31370     0.00000     0.00020    -0.06524  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0000000000
        2    1.05000  1.53490000000E+04   1.86342   3.75535  11.78711 -30.00000   0.48945   0.00000  0.00000E+00  9.54090E-01  4.57000E-02  1.08400E-05     0.69580     0.31700     0.00000     0.00020    -0.01267  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0004311073
        3    1.05000  3.45360000000E+04   1.86610   3.75493  11.78929 -30.00000   0.48945   0.00000  0.00000E+00  9.53700E-01  4.60900E-02  1.89500E-05     0.69910     0.31720     0.00000     0.00020    -0.01618  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0009700125
        4    1.05000  5.85190000000E+04   1.86888   3.75457  11.79140 -30.00000   0.48945   0.00000  0.00000E+00  9.53210E-01  4.65700E-02  2.92400E-05     0.69930     0.31680     0.00000     0.00020    -0.01590  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0016436229
        5    1.05000  8.84980000000E+04   1.87064   3.75430  11.79281 -30.00000   0.48945   0.00000  0.00000E+00  9.52590E-01  4.71700E-02  4.22800E-05     0.69490     0.31720     0.00000     0.00020    -0.01192  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0024856429
        6    1.05000  1.25972000000E+05   1.87177   3.75409  11.79380 -30.00000   0.48945   0.00000  0.00000E+00  9.51820E-01  4.79300E-02  5.88800E-05     0.69220     0.31780     0.00000     0.00020    -0.00982  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0035381750
        7    1.05000  1.72814000000E+05   1.87268   3.75392  11.79460 -30.00000   0.48945   0.00000  0.00000E+00  9.50840E-01  4.88700E-02  8.00700E-05     0.69040     0.31820     0.00000     0.00020    -0.00840  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0048538260
        8    1.05000  2.31367000000E+05   1.87343   3.75377  11.79526 -30.00000   0.48945   0.00000  0.00000E+00  9.49630E-01  5.00600E-02  1.07200E-04     0.68930     0.31810     0.00000     0.00020    -0.00720  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0064984038
        9    1.05000  3.04558000000E+05   1.87399   3.75366  11.79576 -30.00000   0.48945   0.00000  0.00000E+00  9.48100E-01  5.15500E-02  1.42100E-04     0.68870     0.31770     0.00000     0.00020    -0.00619  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0085541191
       10    1.05000  3.96046000000E+05   1.87439   3.75358  11.79613 -30.00000   0.48945   0.00000  0.00000E+00  9.46200E-01  5.34100E-02  1.87200E-04     0.68820     0.31740     0.00000     0.00020    -0.00546  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0111237421
       11    1.05000  5.10406000000E+05   1.87470   3.75350  11.79645 -30.00000   0.48945   0.00000  0.00000E+00  9.43830E-01  5.57200E-02  2.45900E-04     0.68780     0.31740     0.00000     0.00020    -0.00502  7.38000E-01  2.61800E-01  2.82100E-05  1.70200E-05  8.69400E-05   1.0143357709
