   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.50000  0.00000000000E+00   2.00314   3.78843  11.79081 -30.00000   0.46067   0.00000  0.00000E+00  9.58300E-01  4.15100E-02  3.50500E-06     0.86180     0.16490     0.00000     0.00010    -0.02663  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0000000000
        2    1.50000  1.53490000000E+04   2.00120   3.78802  11.79066 -30.00000   0.46067   0.00000  0.00000E+00  9.58040E-01  4.17500E-02  8.65900E-06     0.88900     0.16440     0.00000     0.00010    -0.05324  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0003607037
        3    1.50000  3.45360000000E+04   2.00017   3.78735  11.79148 -30.00000   0.46067   0.00000  0.00000E+00  9.57730E-01  4.20600E-02  1.51200E-05     0.84240     0.16760     0.00000     0.00010    -0.00988  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0008116009
        4    1.50000  5.85190000000E+04   2.00057   3.78646  11.79346 -30.00000   0.46067   0.00000  0.00000E+00  9.57340E-01  4.24400E-02  2.33400E-05     0.84490     0.16940     0.00000     0.00010    -0.01422  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0013752048
        5    1.50000  8.84980000000E+04   2.00205   3.78558  11.79596 -30.00000   0.46067   0.00000  0.00000E+00  9.56840E-01  4.29300E-02  3.38000E-05     0.84660     0.16980     0.00000     0.00010    -0.01628  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0020797155
        6    1.50000  1.25972000000E+05   2.00362   3.78484  11.79822 -30.00000   0.46067   0.00000  0.00000E+00  9.56250E-01  4.35100E-02  4.63000E-05     0.84430     0.16970     0.00000     0.00010    -0.01386  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0029603598
        7    1.50000  1.72814000000E+05   2.00474   3.78425  11.79996 -30.00000   0.46067   0.00000  0.00000E+00  9.55480E-01  4.42600E-02  6.27400E-05     0.84160     0.16950     0.00000     0.00010    -0.01097  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0040611534
        8    1.50000  2.31367000000E+05   2.00544   3.78375  11.80132 -30.00000   0.46067   0.00000  0.00000E+00  9.54520E-01  4.51900E-02  8.37100E-05     0.83980     0.16920     0.00000     0.00010    -0.00894  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0054371571
        9    1.50000  3.04558000000E+05   2.00589   3.78328  11.80247 -30.00000   0.46067   0.00000  0.00000E+00  9.53330E-01  4.63600E-02  1.10500E-04     0.83880     0.16890     0.00000     0.00010    -0.00763  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0071571560
       10    1.50000  3.96046000000E+05   2.00618   3.78283  11.80353 -30.00000   0.46067   0.00000  0.00000E+00  9.51840E-01  4.78200E-02  1.45100E-04     0.83830     0.16860     0.00000     0.00010    -0.00672  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0093071369
       11    1.50000  5.10406000000E+05   2.00638   3.78232  11.80463 -30.00000   0.46067   0.00000  0.00000E+00  9.49970E-01  4.96400E-02  1.89700E-04     0.83790     0.16850     0.00000     0.00010    -0.00627  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0119946130
       12    1.50000  6.53356000000E+05   2.00656   3.78172  11.80592 -30.00000   0.46067   0.00000  0.00000E+00  9.47650E-01  5.19000E-02  2.47900E-04     0.83760     0.16860     0.00000     0.00010    -0.00607  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0153539582
       13    1.50000  8.32046000000E+05   2.00676   3.78099  11.80750 -30.00000   0.46067   0.00000  0.00000E+00  9.44740E-01  5.47300E-02  3.24400E-04     0.83730     0.16890     0.00000     0.00010    -0.00602  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0195531984
       14    1.50000  1.05540600000E+06   2.00703   3.78010  11.80940 -30.00000   0.46067   0.00000  0.00000E+00  9.41110E-01  5.82600E-02  4.26000E-04     0.83690     0.16930     0.00000     0.00010    -0.00600  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0248021899
       15    1.50000  1.29756600000E+06   2.00733   3.77920  11.81136 -30.00000   0.46067   0.00000  0.00000E+00  9.37170E-01  6.20800E-02  5.43700E-04     0.83630     0.16970     0.00000     0.00010    -0.00594  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0304929841
       16    1.50000  1.53905600000E+06   2.00765   3.77835  11.81322 -30.00000   0.46067   0.00000  0.00000E+00  9.34170E-01  6.49700E-02  6.43900E-04     0.83580     0.17020     0.00000     0.00010    -0.00588  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0361680332
       17    1.50000  1.84092600000E+06   2.00806   3.77737  11.81539 -30.00000   0.46067   0.00000  0.00000E+00  9.33240E-01  6.58600E-02  6.89500E-04     0.83530     0.17060     0.00000     0.00010    -0.00586  7.29000E-01  2.70800E-01  2.19400E-05  2.50500E-05  8.73700E-05   1.0432620207
