   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.78000  0.00000000000E+00   1.71717   3.81407  11.59654 -30.00000   0.49975   0.00000  0.00000E+00  9.52870E-01  4.69200E-02  4.92900E-06     0.66590     0.48980     0.00000     0.00030    -0.15569  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.78000  8.20120000000E+03   1.71908   3.81085  11.60393 -30.00000   0.49975   0.00000  0.00000E+00  9.52690E-01  4.71000E-02  8.69000E-06     0.58450     0.48850     0.00000     0.00030    -0.07300  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0002465487
        3    0.78000  1.58442000000E+04   1.72323   3.80817  11.61136 -30.00000   0.49975   0.00000  0.00000E+00  9.52530E-01  4.72600E-02  1.22100E-05     0.55640     0.48530     0.00000     0.00030    -0.04165  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0004763166
        4    0.78000  2.44138000000E+04   1.72796   3.80587  11.61834 -30.00000   0.49975   0.00000  0.00000E+00  9.52340E-01  4.74500E-02  1.61800E-05     0.55050     0.48160     0.00000     0.00030    -0.03196  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0007339404
        5    0.78000  3.51258000000E+04   1.73230   3.80392  11.62440 -30.00000   0.49975   0.00000  0.00000E+00  9.52100E-01  4.76800E-02  2.11800E-05     0.54020     0.47900     0.00000     0.00030    -0.01897  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0010559701
        6    0.78000  4.85158000000E+04   1.73563   3.80240  11.62911 -30.00000   0.49975   0.00000  0.00000E+00  9.51800E-01  4.79700E-02  2.74700E-05     0.53220     0.47800     0.00000     0.00030    -0.01000  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0014585073
        7    0.78000  6.52528000000E+04   1.73803   3.80128  11.63255 -30.00000   0.49975   0.00000  0.00000E+00  9.51430E-01  4.83300E-02  3.54200E-05     0.52650     0.47850     0.00000     0.00030    -0.00473  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0019616637
        8    0.78000  8.61748000000E+04   1.73969   3.80056  11.63483 -30.00000   0.49975   0.00000  0.00000E+00  9.50960E-01  4.88000E-02  4.54800E-05     0.52290     0.47980     0.00000     0.00030    -0.00242  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0025906318
        9    0.78000  1.12326800000E+05   1.74067   3.80021  11.63601 -30.00000   0.49975   0.00000  0.00000E+00  9.50370E-01  4.93700E-02  5.82400E-05     0.52090     0.48150     0.00000     0.00030    -0.00216  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0033768268
       10    0.78000  1.45016800000E+05   1.74108   3.80017  11.63630 -30.00000   0.49975   0.00000  0.00000E+00  9.49620E-01  5.01000E-02  7.44700E-05     0.52000     0.48330     0.00000     0.00030    -0.00299  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0043595706
