   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.56000  0.00000000000E+00   1.41066   4.24363  10.58415 -30.00000   0.49981   0.00000  0.00000E+00  9.52880E-01  4.69200E-02  4.90800E-06     0.06710     0.95880     0.00000     0.00050    -0.02553  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.56000  1.53490000000E+04   1.41332   4.24337  10.58601 -30.00000   0.49981   0.00000  0.00000E+00  9.52550E-01  4.72400E-02  1.17500E-05     0.06150     0.95370     0.00000     0.00050    -0.01478  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0004156174
        3    0.56000  3.45360000000E+04   1.41578   4.24310  10.58778 -30.00000   0.49981   0.00000  0.00000E+00  9.52140E-01  4.76400E-02  2.03800E-05     0.06390     0.94950     0.00000     0.00050    -0.01291  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0009351596
        4    0.56000  5.85190000000E+04   1.41800   4.24284  10.58942 -30.00000   0.49981   0.00000  0.00000E+00  9.51630E-01  4.81300E-02  3.12800E-05     0.06490     0.94650     0.00000     0.00050    -0.01081  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0015845669
        5    0.56000  8.84980000000E+04   1.41991   4.24263  10.59079 -30.00000   0.49981   0.00000  0.00000E+00  9.50990E-01  4.87600E-02  4.50800E-05     0.06430     0.94490     0.00000     0.00050    -0.00870  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0023963328
        6    0.56000  1.25972000000E+05   1.42132   4.24248  10.59180 -30.00000   0.49981   0.00000  0.00000E+00  9.50190E-01  4.95400E-02  6.26100E-05     0.06390     0.94470     0.00000     0.00050    -0.00809  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0034110470
        7    0.56000  1.72814000000E+05   1.42222   4.24237  10.59246 -30.00000   0.49981   0.00000  0.00000E+00  9.49190E-01  5.05200E-02  8.49600E-05     0.06350     0.94550     0.00000     0.00050    -0.00846  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0046794262
        8    0.56000  2.31367000000E+05   1.42270   4.24230  10.59285 -30.00000   0.49981   0.00000  0.00000E+00  9.47940E-01  5.17500E-02  1.13600E-04     0.06320     0.94650     0.00000     0.00050    -0.00913  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0062649138
        9    0.56000  3.04558000000E+05   1.42289   4.24224  10.59306 -30.00000   0.49981   0.00000  0.00000E+00  9.46370E-01  5.32800E-02  1.50400E-04     0.06290     0.94730     0.00000     0.00050    -0.00966  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0082467664
       10    0.56000  3.96046000000E+05   1.42295   4.24216  10.59325 -30.00000   0.49981   0.00000  0.00000E+00  9.44400E-01  5.52000E-02  1.98000E-04     0.06260     0.94780     0.00000     0.00050    -0.00988  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0107240620
       11    0.56000  5.10406000000E+05   1.42305   4.24204  10.59353 -30.00000   0.49981   0.00000  0.00000E+00  9.41940E-01  5.75900E-02  2.59900E-04     0.06220     0.94820     0.00000     0.00050    -0.00988  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0138206814
       12    0.56000  6.53356000000E+05   1.42328   4.24188  10.59398 -30.00000   0.49981   0.00000  0.00000E+00  9.38880E-01  6.05700E-02  3.41100E-04     0.06180     0.94860     0.00000     0.00050    -0.00980  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0176914556
       13    0.56000  8.32046000000E+05   1.42367   4.24165  10.59462 -30.00000   0.49981   0.00000  0.00000E+00  9.35050E-01  6.42900E-02  4.48600E-04     0.06120     0.94910     0.00000     0.00050    -0.00973  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0225299911
       14    0.56000  1.01547600000E+06   1.42412   4.24142  10.59530 -30.00000   0.49981   0.00000  0.00000E+00  9.31980E-01  6.72600E-02  5.43700E-04     0.06060     0.94990     0.00000     0.00050    -0.00995  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0274968755
