   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.25000  0.00000000000E+00   1.94571   3.76022  11.81851 -30.00000   0.48646   0.00000  0.00000E+00  9.54830E-01  4.49700E-02  3.09600E-06     0.79380     0.24850     0.00000     0.00010    -0.04211  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0000000000
        2    1.25000  1.53490000000E+04   1.94437   3.76006  11.81816 -30.00000   0.48646   0.00000  0.00000E+00  9.54530E-01  4.52700E-02  9.40500E-06     0.77870     0.24960     0.00000     0.00010    -0.02841  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0004244651
        3    1.25000  3.45360000000E+04   1.94478   3.75975  11.81898 -30.00000   0.48646   0.00000  0.00000E+00  9.54150E-01  4.56400E-02  1.73600E-05     0.76160     0.25200     0.00000     0.00010    -0.01346  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0009550672
        4    1.25000  5.85190000000E+04   1.94611   3.75940  11.82035 -30.00000   0.48646   0.00000  0.00000E+00  9.53690E-01  4.60900E-02  2.71200E-05     0.76220     0.25320     0.00000     0.00010    -0.01528  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0016182991
        5    1.25000  8.84980000000E+04   1.94760   3.75907  11.82176 -30.00000   0.48646   0.00000  0.00000E+00  9.53090E-01  4.66700E-02  3.97000E-05     0.76000     0.25400     0.00000     0.00010    -0.01376  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0024473459
        6    1.25000  1.25972000000E+05   1.94888   3.75877  11.82300 -30.00000   0.48646   0.00000  0.00000E+00  9.52350E-01  4.74000E-02  5.57200E-05     0.75770     0.25430     0.00000     0.00010    -0.01186  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0034836613
        7    1.25000  1.72814000000E+05   1.94991   3.75851  11.82402 -30.00000   0.48646   0.00000  0.00000E+00  9.51410E-01  4.83200E-02  7.61400E-05     0.75580     0.25430     0.00000     0.00010    -0.00995  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0047790417
        8    1.25000  2.31367000000E+05   1.95070   3.75831  11.82483 -30.00000   0.48646   0.00000  0.00000E+00  9.50240E-01  4.94600E-02  1.02300E-04     0.75440     0.25400     0.00000     0.00010    -0.00826  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0063982811
        9    1.25000  3.04558000000E+05   1.95129   3.75814  11.82546 -30.00000   0.48646   0.00000  0.00000E+00  9.48770E-01  5.08900E-02  1.35800E-04     0.75340     0.25360     0.00000     0.00010    -0.00690  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0084223233
       10    1.25000  3.96046000000E+05   1.95172   3.75799  11.82598 -30.00000   0.48646   0.00000  0.00000E+00  9.46950E-01  5.26800E-02  1.79200E-04     0.75280     0.25330     0.00000     0.00010    -0.00595  7.33200E-01  2.66600E-01  2.52200E-05  2.08500E-05  8.73500E-05   1.0109523554
