   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.10000  0.00000000000E+00   1.88433   3.75586  11.79654 -30.00000   0.48802   0.00000  0.00000E+00  9.54620E-01  4.51800E-02  4.33100E-06     0.76410     0.29400     0.00000     0.00020    -0.05797  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0000000000
        2    1.10000  1.53490000000E+04   1.88375   3.75561  11.79674 -30.00000   0.48802   0.00000  0.00000E+00  9.54320E-01  4.54800E-02  1.06300E-05     0.71980     0.29670     0.00000     0.00020    -0.01638  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0004255776
        3    1.10000  3.06980000000E+04   1.88523   3.75531  11.79808 -30.00000   0.48802   0.00000  0.00000E+00  9.54010E-01  4.57800E-02  1.70100E-05     0.71890     0.29760     0.00000     0.00020    -0.01641  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0008511553
        4    1.10000  4.98850000000E+04   1.88738   3.75500  11.79978 -30.00000   0.48802   0.00000  0.00000E+00  9.53620E-01  4.61500E-02  2.50800E-05     0.71980     0.29760     0.00000     0.00020    -0.01724  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0013831481
        5    1.10000  7.38680000000E+04   1.88914   3.75474  11.80119 -30.00000   0.48802   0.00000  0.00000E+00  9.53140E-01  4.66300E-02  3.52800E-05     0.71580     0.29800     0.00000     0.00020    -0.01363  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0020481184
        6    1.10000  1.03847000000E+05   1.89039   3.75452  11.80225 -30.00000   0.48802   0.00000  0.00000E+00  9.52530E-01  4.72200E-02  4.82300E-05     0.71300     0.29860     0.00000     0.00020    -0.01137  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0028793381
        7    1.10000  1.41321000000E+05   1.89137   3.75432  11.80313 -30.00000   0.48802   0.00000  0.00000E+00  9.51770E-01  4.79700E-02  6.46900E-05     0.71100     0.29900     0.00000     0.00020    -0.00981  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0039183697
        8    1.10000  1.88163000000E+05   1.89221   3.75416  11.80389 -30.00000   0.48802   0.00000  0.00000E+00  9.50810E-01  4.89000E-02  8.56900E-05     0.70960     0.29910     0.00000     0.00020    -0.00844  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0052171454
        9    1.10000  2.46716000000E+05   1.89289   3.75402  11.80450 -30.00000   0.48802   0.00000  0.00000E+00  9.49610E-01  5.00800E-02  1.12600E-04     0.70860     0.29880     0.00000     0.00020    -0.00720  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0068406288
       10    1.10000  3.19907000000E+05   1.89340   3.75391  11.80498 -30.00000   0.48802   0.00000  0.00000E+00  9.48110E-01  5.15400E-02  1.47100E-04     0.70790     0.29840     0.00000     0.00020    -0.00618  7.35900E-01  2.63900E-01  2.71400E-05  1.84200E-05  8.71300E-05   1.0088699762
