   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.68000  0.00000000000E+00   1.61208   3.98601  11.20012 -30.00000   0.49977   0.00000  0.00000E+00  9.52870E-01  4.69200E-02  4.93000E-06     0.52020     0.63080     0.00000     0.00030    -0.15099  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.68000  9.92340000000E+03   1.61671   3.98409  11.20626 -30.00000   0.49977   0.00000  0.00000E+00  9.52660E-01  4.71300E-02  9.42500E-06     0.41860     0.62470     0.00000     0.00030    -0.04328  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0002918205
        3    0.68000  2.23274000000E+04   1.62132   3.98273  11.21129 -30.00000   0.49977   0.00000  0.00000E+00  9.52390E-01  4.74000E-02  1.50800E-05     0.41640     0.61830     0.00000     0.00030    -0.03457  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0006565888
        4    0.68000  3.78324000000E+04   1.62373   3.98138  11.21521 -30.00000   0.49977   0.00000  0.00000E+00  9.52040E-01  4.77300E-02  2.23300E-05     0.41750     0.61540     0.00000     0.00030    -0.03275  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0011125491
        5    0.68000  5.72144000000E+04   1.62564   3.97978  11.21935 -30.00000   0.49977   0.00000  0.00000E+00  9.51610E-01  4.81500E-02  3.14700E-05     0.40950     0.61490     0.00000     0.00030    -0.02418  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0016825215
        6    0.68000  8.14414000000E+04   1.62814   3.97805  11.22407 -30.00000   0.49977   0.00000  0.00000E+00  9.51070E-01  4.86800E-02  4.30200E-05     0.40160     0.61520     0.00000     0.00030    -0.01659  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0023949724
        7    0.68000  1.11725400000E+05   1.63099   3.97648  11.22862 -30.00000   0.49977   0.00000  0.00000E+00  9.50420E-01  4.93200E-02  5.71600E-05     0.39480     0.61630     0.00000     0.00030    -0.01076  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0032855434
        8    0.68000  1.49580400000E+05   1.63346   3.97532  11.23219 -30.00000   0.49977   0.00000  0.00000E+00  9.49580E-01  5.01400E-02  7.55200E-05     0.38980     0.61810     0.00000     0.00030    -0.00746  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0043987571
        9    0.68000  1.96899400000E+05   1.63515   3.97462  11.23443 -30.00000   0.49977   0.00000  0.00000E+00  9.48520E-01  5.11700E-02  9.90300E-05     0.38670     0.62000     0.00000     0.00030    -0.00633  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0057902815
       10    0.68000  2.56047400000E+05   1.63604   3.97434  11.23544 -30.00000   0.49977   0.00000  0.00000E+00  9.47190E-01  5.24700E-02  1.29200E-04     0.38510     0.62150     0.00000     0.00030    -0.00627  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0075296650
       11    0.68000  3.29982400000E+05   1.63631   3.97434  11.23556 -30.00000   0.49977   0.00000  0.00000E+00  9.45520E-01  5.41000E-02  1.68200E-04     0.38450     0.62230     0.00000     0.00030    -0.00643  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0097038945
       12    0.68000  4.22401400000E+05   1.63621   3.97449  11.23522 -30.00000   0.49977   0.00000  0.00000E+00  9.43430E-01  5.61400E-02  2.18700E-04     0.38410     0.62270     0.00000     0.00030    -0.00649  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0124216886
       13    0.68000  5.37921400000E+05   1.63598   3.97464  11.23480 -30.00000   0.49977   0.00000  0.00000E+00  9.40830E-01  5.86800E-02  2.84400E-04     0.38360     0.62320     0.00000     0.00030    -0.00648  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0158188209
       14    0.68000  6.82321400000E+05   1.63576   3.97474  11.23450 -30.00000   0.49977   0.00000  0.00000E+00  9.37570E-01  6.18500E-02  3.70900E-04     0.38270     0.62410     0.00000     0.00030    -0.00647  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0200652364
       15    0.68000  8.56781400000E+05   1.63562   3.97477  11.23437 -30.00000   0.49977   0.00000  0.00000E+00  9.34180E-01  6.51400E-02  4.68300E-04     0.38140     0.62570     0.00000     0.00030    -0.00659  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0251956355
       16    0.68000  1.05888140000E+06   1.63552   3.97478  11.23430 -30.00000   0.49977   0.00000  0.00000E+00  9.30050E-01  6.91400E-02  5.91700E-04     0.37980     0.62730     0.00000     0.00030    -0.00670  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0311388527
       17    0.68000  1.25130140000E+06   1.63549   3.97480  11.23424 -30.00000   0.49977   0.00000  0.00000E+00  9.30960E-01  6.82400E-02  5.80600E-04     0.37890     0.62790     0.00000     0.00030    -0.00631  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0367974071
       18    0.68000  1.49182140000E+06   1.63537   3.97490  11.23399 -30.00000   0.49977   0.00000  0.00000E+00  9.25820E-01  7.32200E-02  7.42300E-04     0.37740     0.62950     0.00000     0.00030    -0.00652  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0438704531
       19    0.68000  1.67516140000E+06   1.63532   3.97494  11.23388 -30.00000   0.49977   0.00000  0.00000E+00  9.25660E-01  7.33600E-02  7.56400E-04     0.37660     0.62970     0.00000     0.00030    -0.00597  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0492619892
       20    0.68000  1.90433140000E+06   1.63524   3.97502  11.23368 -30.00000   0.49977   0.00000  0.00000E+00  9.22340E-01  7.65700E-02  8.68800E-04     0.37540     0.63130     0.00000     0.00030    -0.00632  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0560012622
       21    0.68000  2.17472140000E+06   1.63513   3.97511  11.23344 -30.00000   0.49977   0.00000  0.00000E+00  9.18070E-01  8.06900E-02  1.01900E-03     0.37390     0.63290     0.00000     0.00030    -0.00632  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0639527045
       22    0.68000  2.42232140000E+06   1.63503   3.97518  11.23326 -30.00000   0.49977   0.00000  0.00000E+00  9.14150E-01  8.44600E-02  1.16400E-03     0.37230     0.63440     0.00000     0.00030    -0.00632  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0712339543
       23    0.68000  2.66920140000E+06   1.63494   3.97523  11.23310 -30.00000   0.49977   0.00000  0.00000E+00  9.10230E-01  8.82200E-02  1.31600E-03     0.37080     0.63590     0.00000     0.00030    -0.00631  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0784940308
       24    0.68000  2.91548140000E+06   1.63487   3.97528  11.23297 -30.00000   0.49977   0.00000  0.00000E+00  9.06640E-01  9.16700E-02  1.46400E-03     0.36930     0.63750     0.00000     0.00030    -0.00634  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0857364629
       25    0.68000  3.18242140000E+06   1.63480   3.97534  11.23282 -30.00000   0.49977   0.00000  0.00000E+00  9.02760E-01  9.53700E-02  1.63000E-03     0.36760     0.63910     0.00000     0.00030    -0.00635  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0935864500
       26    0.68000  3.45102140000E+06   1.63472   3.97539  11.23268 -30.00000   0.49977   0.00000  0.00000E+00  8.98560E-01  9.93800E-02  1.81600E-03     0.36590     0.64070     0.00000     0.00030    -0.00624  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1014852532
       27    0.68000  3.69982140000E+06   1.63466   3.97542  11.23257 -30.00000   0.49977   0.00000  0.00000E+00  8.94670E-01  1.03100E-01  1.99500E-03     0.36430     0.64240     0.00000     0.00030    -0.00625  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1088017917
       28    0.68000  3.94787140000E+06   1.63461   3.97546  11.23249 -30.00000   0.49977   0.00000  0.00000E+00  8.90780E-01  1.06800E-01  2.18100E-03     0.36260     0.64400     0.00000     0.00030    -0.00626  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1160962748
