 16   1.643E-03  1.415E-01   2925.   0.100  11.71  -3.62   1.87   1.54   3.57  18.84  15.33  17.20  13.79  11.76   8.30   7.61   7.21   6.80   0     1
 15   6.502E-03  2.163E-01   3295.   0.200  10.22  -2.15   1.55   1.13   2.57  15.36  12.37  13.92  11.24   9.80   7.53   6.92   6.61   6.35   0     0
 13   1.368E-02  2.833E-01   3521.   0.300   9.41  -1.59   1.52   0.99   2.13  13.74  11.00  12.51  10.00   8.86   7.41   6.77   6.54   6.35   0     0
 12   2.387E-02  3.441E-01   3676.   0.400   8.81  -1.36   1.47   0.93   1.93  12.86  10.16  11.63   9.23   8.23   7.05   6.38   6.18   6.03   0     0
 11   4.222E-02  4.141E-01   3812.   0.500   8.19  -1.20   1.40   0.89   1.79  12.04   9.38  10.79   8.50   7.59   6.58   5.90   5.73   5.59   0     0
 10   7.377E-02  5.001E-01   3968.   0.600   7.58  -1.02   1.33   0.84   1.63  11.20   8.60   9.93   7.76   6.96   6.02   5.35   5.20   5.08   0     0
 26   1.283E-01  6.025E-01   4229.   0.700   6.98  -0.73   1.21   0.75   1.39  10.09   7.71   8.92   6.97   6.32   5.49   4.86   4.74   4.63   0     0
 24   2.268E-01  7.054E-01   4609.   0.800   6.36  -0.42   1.01   0.59   1.10   8.76   6.78   7.79   6.19   5.68   4.85   4.28   4.18   4.08   0     0
 22   3.934E-01  7.952E-01   4988.   0.900   5.76  -0.27   0.85   0.48   0.90   7.54   6.04   6.88   5.56   5.14   4.45   3.96   3.87   3.80   0     0
 20   6.506E-01  8.931E-01   5344.   1.000   5.22  -0.18   0.74   0.41   0.79   6.59   5.40   6.14   4.99   4.61   4.03   3.59   3.51   3.45   0     0
 37   1.047E+00  1.005E+00   5680.   1.100   4.70  -0.11   0.66   0.36   0.71   5.73   4.81   5.47   4.45   4.10   3.60   3.21   3.15   3.10   0     0
 31   1.611E+00  1.127E+00   5970.   1.200   4.23  -0.07   0.59   0.33   0.64   4.91   4.30   4.89   3.97   3.66   3.23   2.92   2.87   2.82   0     0
 48   2.386E+00  1.249E+00   6255.   1.300   3.81  -0.04   0.50   0.29   0.56   4.34   3.84   4.34   3.55   3.28   2.88   2.58   2.53   2.49   0     0
 45   3.363E+00  1.362E+00   6538.   1.400   3.43  -0.01   0.43   0.25   0.49   3.84   3.45   3.87   3.19   2.95   2.67   2.45   2.41   2.37   0     0
 43   4.680E+00  1.453E+00   6880.   1.500   3.07   0.01   0.35   0.21   0.42   3.44   3.06   3.42   2.86   2.65   2.43   2.26   2.23   2.20   0     0
