 16   4.759E-03  2.177E-01   3050.   0.100  10.56  -4.35   2.00   2.00   4.30  18.23  14.90  16.90  12.91  10.61   8.64   7.98   7.61   7.25   0     0
 15   1.399E-02  3.150E-01   3328.   0.200   9.39  -2.79   1.67   1.32   3.03  15.13  12.18  13.85  10.86   9.15   7.54   6.94   6.64   6.39   0     0
 13   2.518E-02  3.873E-01   3527.   0.300   8.75  -1.88   1.54   1.05   2.33  13.37  10.63  12.16   9.57   8.29   7.07   6.43   6.20   6.01   0     0
 12   3.905E-02  4.449E-01   3674.   0.400   8.27  -1.53   1.49   0.96   2.04  12.49   9.80  11.28   8.83   7.76   6.68   6.01   5.81   5.65   0     0
 11   5.828E-02  4.979E-01   3793.   0.500   7.84  -1.30   1.44   0.92   1.86  11.81   9.14  10.58   8.22   7.28   6.29   5.62   5.44   5.30   0     0
 10   8.805E-02  5.615E-01   3930.   0.600   7.39  -1.12   1.40   0.88   1.72  11.13   8.51   9.90   7.63   6.78   5.89   5.22   5.06   4.93   0     0
 27   1.439E-01  6.507E-01   4179.   0.700   6.85  -0.85   1.28   0.79   1.51  10.14   7.71   8.99   6.91   6.20   5.42   4.78   4.66   4.54   0     0
 24   2.808E-01  7.617E-01   4682.   0.800   6.13  -0.52   1.01   0.61   1.12   8.51   6.65   7.66   6.04   5.53   4.81   4.25   4.16   4.07   0     0
 22   4.169E-01  8.118E-01   5011.   0.900   5.70  -0.39   0.87   0.52   0.96   7.57   6.09   6.96   5.58   5.13   4.52   4.03   3.94   3.88   0     0
 20   6.447E-01  8.906E-01   5339.   1.000   5.23  -0.30   0.79   0.45   0.85   6.72   5.52   6.32   5.07   4.68   4.15   3.71   3.64   3.58   0     0
 38   9.911E-01  9.952E-01   5629.   1.100   4.76  -0.23   0.71   0.41   0.79   5.94   4.99   5.70   4.58   4.20   3.75   3.35   3.29   3.24   0     0
 32   1.513E+00  1.120E+00   5902.   1.200   4.30  -0.19   0.61   0.37   0.73   5.13   4.49   5.10   4.13   3.77   3.41   3.09   3.04   2.99   0     0
 48   2.332E+00  1.246E+00   6229.   1.300   3.83  -0.16   0.51   0.32   0.64   4.51   3.99   4.50   3.67   3.35   3.01   2.71   2.66   2.62   0     0
 45   3.326E+00  1.350E+00   6541.   1.400   3.45  -0.13   0.40   0.26   0.52   3.98   3.58   3.98   3.32   3.06   2.80   2.58   2.54   2.50   0     0
 43   4.566E+00  1.437E+00   6863.   1.500   3.10  -0.11   0.35   0.23   0.46   3.58   3.21   3.57   2.98   2.75   2.57   2.40   2.37   2.34   0     0
