 16   1.660E-01  1.609E+00   2824.   0.100   6.70  -5.70   2.23   2.64   5.44  16.06  12.40  14.63   9.76   6.95   4.74   4.03   3.60   3.15   0     1
 16   4.298E-01  2.232E+00   3043.   0.200   5.67  -4.39   2.01   2.02   4.34  13.40  10.06  12.07   8.04   5.72   3.75   3.08   2.71   2.35   0     1
 15   9.052E-01  2.644E+00   3365.   0.300   4.86  -2.59   1.61   1.24   2.88  10.34   7.45   9.05   6.21   4.57   3.04   2.43   2.15   1.92   0     0
 12   1.763E+00  3.213E+00   3600.   0.400   4.13  -1.66   1.51   1.00   2.16   8.50   5.80   7.31   4.80   3.64   2.50   1.85   1.64   1.47   0     0
 11   2.900E+00  3.759E+00   3768.   0.500   3.59  -1.35   1.45   0.93   1.90   7.62   4.95   6.40   4.02   3.04   2.04   1.37   1.19   1.04   0     0
 10   4.261E+00  4.278E+00   3889.   0.600   3.18  -1.16   1.41   0.89   1.76   6.97   4.34   5.75   3.45   2.58   1.67   0.99   0.83   0.70   0     0
 10   5.780E+00  4.762E+00   3977.   0.700   2.85  -1.08   1.38   0.86   1.69   6.52   3.92   5.30   3.06   2.23   1.35   0.69   0.54   0.41   0     0
 10   7.402E+00  5.205E+00   4046.   0.800   2.58  -1.01   1.36   0.85   1.64   6.16   3.59   4.94   2.74   1.95   1.10   0.44   0.30   0.18   0     0
 27   9.145E+00  5.631E+00   4101.   0.900   2.35  -0.95   1.33   0.83   1.58   5.81   3.29   4.62   2.47   1.71   0.89   0.23   0.10  -0.02   0     0
 27   1.108E+01  6.065E+00   4146.   1.000   2.14  -0.89   1.30   0.81   1.54   5.50   3.03   4.33   2.22   1.49   0.69   0.05  -0.08  -0.19   0     0
 27   1.264E+01  6.345E+00   4188.   1.100   2.00  -0.84   1.28   0.79   1.50   5.26   2.84   4.12   2.05   1.34   0.56  -0.08  -0.20  -0.31   0     0
 26   1.474E+01  6.750E+00   4220.   1.200   1.83  -0.81   1.26   0.78   1.46   5.03   2.64   3.89   1.86   1.17   0.40  -0.23  -0.35  -0.46   0     0
 26   1.666E+01  7.077E+00   4250.   1.300   1.70  -0.78   1.24   0.76   1.43   4.83   2.48   3.71   1.71   1.04   0.27  -0.35  -0.47  -0.58   0     0
 26   1.725E+01  7.059E+00   4291.   1.400   1.66  -0.75   1.21   0.75   1.39   4.70   2.40   3.61   1.66   1.01   0.24  -0.38  -0.49  -0.60   0     0
 26   1.905E+01  7.333E+00   4319.   1.500   1.55  -0.72   1.19   0.73   1.36   4.53   2.27   3.46   1.54   0.91   0.13  -0.48  -0.59  -0.70   0     0
