 16   3.935E-02  6.592E-01   3023.   0.100   8.26  -4.50   2.03   2.07   4.43  16.13  12.77  14.79  10.69   8.34   6.34   5.67   5.30   4.93   0     1
 16   7.696E-02  8.064E-01   3234.   0.200   7.53  -3.32   1.83   1.52   3.43  13.94  10.86  12.68   9.34   7.43   5.64   5.02   4.70   4.41   0     0
 14   1.215E-01  9.189E-01   3427.   0.300   7.04  -2.28   1.58   1.16   2.65  12.14   9.32  10.89   8.16   6.67   5.27   4.66   4.40   4.19   0     0
 12   1.788E-01  1.008E+00   3618.   0.400   6.62  -1.63   1.50   0.99   2.13  10.95   8.25   9.75   7.26   6.12   5.00   4.34   4.13   3.96   0     0
 11   2.473E-01  1.089E+00   3759.   0.500   6.27  -1.37   1.46   0.93   1.91  10.31   7.63   9.09   6.70   5.72   4.71   4.04   3.85   3.71   0     0
 10   3.229E-01  1.163E+00   3869.   0.600   5.98  -1.18   1.42   0.89   1.77   9.80   7.16   8.57   6.27   5.39   4.46   3.79   3.63   3.49   0     0
 10   4.045E-01  1.236E+00   3969.   0.700   5.73  -1.08   1.38   0.87   1.70   9.42   6.82   8.20   5.95   5.12   4.24   3.57   3.42   3.30   0     0
 10   4.913E-01  1.305E+00   4060.   0.800   5.52  -1.00   1.35   0.84   1.63   9.08   6.52   7.87   5.68   4.89   4.05   3.39   3.25   3.13   0     0
 27   5.865E-01  1.373E+00   4155.   0.900   5.33  -0.88   1.30   0.80   1.53   8.67   6.21   7.51   5.41   4.68   3.88   3.24   3.12   3.00   0     0
 26   6.951E-01  1.443E+00   4242.   1.000   5.14  -0.79   1.24   0.77   1.44   8.29   5.93   7.18   5.17   4.49   3.72   3.09   2.98   2.87   0     0
 26   8.178E-01  1.512E+00   4327.   1.100   4.97  -0.72   1.18   0.73   1.35   7.94   5.68   6.87   4.95   4.33   3.55   2.94   2.83   2.72   0     0
 25   9.651E-01  1.583E+00   4408.   1.200   4.79  -0.67   1.14   0.70   1.30   7.63   5.46   6.60   4.76   4.16   3.39   2.79   2.68   2.58   0     0
 25   1.147E+00  1.658E+00   4509.   1.300   4.60  -0.63   1.10   0.68   1.24   7.31   5.23   6.33   4.55   3.99   3.22   2.63   2.53   2.43   0     0
 24   1.370E+00  1.734E+00   4607.   1.400   4.41  -0.58   1.06   0.65   1.18   6.97   4.99   6.04   4.34   3.80   3.05   2.48   2.38   2.28   0     0
 24   1.655E+00  1.821E+00   4714.   1.500   4.20  -0.50   0.99   0.60   1.09   6.51   4.70   5.69   4.11   3.61   2.90   2.35   2.26   2.17   0     0
