 16   8.385E-04  1.143E-01   2782.   0.100  12.44  -5.96   2.27   2.76   5.67  22.13  18.40  20.68  15.64  12.73  10.48   9.75   9.31   8.84   0     1
 15   5.901E-03  2.065E-01   3286.   0.200  10.32  -3.03   1.74   1.40   3.21  16.36  13.35  15.09  11.95  10.14   8.46   7.84   7.54   7.27   0     0
 13   1.324E-02  2.788E-01   3520.   0.300   9.44  -1.90   1.54   1.06   2.35  14.10  11.35  12.89  10.29   9.00   7.76   7.12   6.89   6.70   0     0
 12   2.400E-02  3.460E-01   3672.   0.400   8.80  -1.53   1.49   0.96   2.04  13.02  10.33  11.81   9.36   8.28   7.21   6.54   6.34   6.18   0     0
 11   4.319E-02  4.236E-01   3798.   0.500   8.16  -1.30   1.44   0.92   1.86  12.12   9.46  10.90   8.54   7.60   6.62   5.95   5.77   5.63   0     0
 10   7.489E-02  5.057E-01   3961.   0.600   7.56  -1.09   1.39   0.87   1.70  11.26   8.66  10.04   7.79   6.95   6.07   5.40   5.25   5.12   0     0
 26   1.307E-01  6.090E-01   4227.   0.700   6.96  -0.80   1.25   0.77   1.46  10.14   7.76   9.01   6.99   6.30   5.53   4.90   4.78   4.67   0     0
 24   2.330E-01  7.139E-01   4612.   0.800   6.33  -0.57   1.05   0.64   1.18   8.88   6.91   7.96   6.26   5.73   4.98   4.41   4.31   4.21   0     0
 22   4.070E-01  8.046E-01   5002.   0.900   5.73  -0.39   0.87   0.52   0.96   7.61   6.12   6.99   5.60   5.16   4.54   4.05   3.96   3.90   0     0
 20   6.844E-01  9.075E-01   5369.   1.000   5.16  -0.29   0.79   0.45   0.84   6.62   5.45   6.24   5.00   4.61   4.09   3.66   3.58   3.53   0     0
 37   1.109E+00  1.028E+00   5689.   1.100   4.64  -0.22   0.69   0.40   0.78   5.77   4.86   5.55   4.46   4.08   3.65   3.26   3.20   3.15   0     0
 31   1.747E+00  1.165E+00   5988.   1.200   4.14  -0.18   0.59   0.35   0.71   4.93   4.33   4.92   3.97   3.62   3.27   2.96   2.91   2.86   0     0
 48   2.652E+00  1.309E+00   6276.   1.300   3.69  -0.16   0.49   0.31   0.62   4.34   3.85   4.34   3.54   3.23   2.90   2.60   2.55   2.51   0     0
 45   3.871E+00  1.452E+00   6550.   1.400   3.28  -0.13   0.40   0.26   0.52   3.81   3.41   3.81   3.15   2.89   2.64   2.42   2.38   2.34   0     0
 43   5.445E+00  1.590E+00   6824.   1.500   2.91  -0.11   0.36   0.24   0.47   3.40   3.02   3.38   2.79   2.55   2.37   2.19   2.16   2.13   0     0
