 16   8.180E-04  1.135E-01   2776.   0.100  12.47  -6.00   2.28   2.78   5.70  22.20  18.47  20.75  15.69  12.77  10.50   9.78   9.33   8.86   0     1
 15   6.034E-03  2.076E-01   3299.   0.200  10.30  -2.96   1.72   1.38   3.15  16.24  13.25  14.97  11.88  10.10   8.44   7.83   7.53   7.27   0     0
 13   1.457E-02  2.881E-01   3562.   0.300   9.34  -1.76   1.52   1.02   2.24  13.82  11.10  12.63  10.08   8.86   7.69   7.04   6.82   6.64   0     0
 12   2.725E-02  3.587E-01   3715.   0.400   8.66  -1.45   1.47   0.95   1.97  12.80  10.11  11.58   9.17   8.14   7.09   6.41   6.22   6.07   0     0
 11   4.443E-02  4.281E-01   3804.   0.500   8.13  -1.28   1.44   0.91   1.85  12.08   9.42  10.86   8.50   7.57   6.59   5.92   5.74   5.60   0     0
 10   7.814E-02  5.144E-01   3971.   0.600   7.52  -1.08   1.38   0.87   1.69  11.20   8.60   9.98   7.73   6.91   6.03   5.36   5.21   5.08   0     0
 26   1.393E-01  6.233E-01   4259.   0.700   6.89  -0.77   1.23   0.76   1.42  10.00   7.66   8.89   6.90   6.24   5.47   4.84   4.73   4.62   0     0
 24   2.588E-01  7.345E-01   4675.   0.800   6.22  -0.53   1.01   0.61   1.13   8.61   6.75   7.76   6.13   5.62   4.89   4.34   4.24   4.15   0     0
 21   4.814E-01  8.439E-01   5095.   0.900   5.54  -0.36   0.85   0.50   0.92   7.30   5.91   6.76   5.41   4.98   4.39   3.92   3.83   3.77   0     0
 39   8.840E-01  9.903E-01   5474.   1.000   4.88  -0.26   0.76   0.43   0.82   6.22   5.15   5.90   4.72   4.33   3.84   3.42   3.35   3.30   0     0
 35   1.596E+00  1.197E+00   5779.   1.100   4.24  -0.21   0.65   0.39   0.76   5.28   4.45   5.11   4.06   3.70   3.30   2.94   2.89   2.84   0     0
 33   2.676E+00  1.516E+00   5839.   1.200   3.68  -0.20   0.63   0.38   0.74   4.58   3.88   4.51   3.51   3.15   2.77   2.45   2.40   2.35   0     0
 35   5.306E+00  2.160E+00   5795.   1.300   2.94  -0.21   0.65   0.39   0.75   3.94   3.15   3.79   2.76   2.39   2.00   1.66   1.60   1.55   1     0
 32   7.006E+00  2.368E+00   5939.   1.400   2.64  -0.19   0.60   0.36   0.72   3.45   2.83   3.43   2.47   2.11   1.75   1.44   1.39   1.34   1     0
 31   9.473E+00  2.739E+00   5963.   1.500   2.31  -0.19   0.60   0.36   0.72   3.11   2.50   3.09   2.14   1.78   1.43   1.12   1.07   1.02   1     0
