 16   2.377E-01  2.044E+00   2753.   0.100   6.31  -6.15   2.31   2.85   5.83  16.23  12.46  14.76   9.61   6.63   4.34   3.61   3.16   2.68   0     1
 16   6.368E-01  2.739E+00   3037.   0.200   5.24  -4.43   2.01   2.04   4.36  13.01   9.67  11.68   7.63   5.30   3.32   2.65   2.28   1.92   0     1
 15   1.181E+00  3.013E+00   3368.   0.300   4.57  -2.57   1.60   1.23   2.87  10.03   7.14   8.74   5.91   4.27   2.75   2.15   1.87   1.64   0     0
 12   2.053E+00  3.470E+00   3600.   0.400   3.97  -1.66   1.51   1.00   2.16   8.34   5.63   7.14   4.63   3.47   2.34   1.68   1.47   1.30   0     0
 11   3.134E+00  3.915E+00   3763.   0.500   3.51  -1.36   1.45   0.93   1.91   7.55   4.87   6.32   3.94   2.96   1.96   1.28   1.10   0.95   0     0
 10   4.556E+00  4.436E+00   3879.   0.600   3.10  -1.17   1.41   0.89   1.76   6.91   4.27   5.69   3.39   2.51   1.59   0.92   0.76   0.62   0     0
 10   6.177E+00  4.941E+00   3965.   0.700   2.77  -1.09   1.38   0.87   1.70   6.46   3.86   5.24   2.99   2.16   1.28   0.61   0.46   0.34   0     0
 10   7.982E+00  5.432E+00   4036.   0.800   2.49  -1.02   1.36   0.85   1.65   6.09   3.51   4.88   2.67   1.87   1.02   0.35   0.21   0.09   0     0
 27   9.997E+00  5.924E+00   4089.   0.900   2.25  -0.96   1.34   0.83   1.60   5.74   3.21   4.55   2.38   1.61   0.79   0.13   0.00  -0.12   0     0
 27   1.224E+01  6.428E+00   4125.   1.000   2.03  -0.92   1.32   0.82   1.56   5.44   2.95   4.26   2.13   1.39   0.58  -0.07  -0.20  -0.32   0     0
 27   1.440E+01  6.849E+00   4161.   1.100   1.85  -0.87   1.29   0.80   1.52   5.18   2.73   4.02   1.93   1.20   0.41  -0.23  -0.36  -0.47   0     0
 27   1.699E+01  7.340E+00   4190.   1.200   1.67  -0.84   1.28   0.79   1.50   4.94   2.51   3.79   1.72   1.02   0.24  -0.40  -0.52  -0.63   0     0
 26   1.962E+01  7.796E+00   4217.   1.300   1.52  -0.81   1.26   0.78   1.47   4.72   2.33   3.59   1.55   0.86   0.09  -0.54  -0.66  -0.77   0     0
 26   2.192E+01  8.142E+00   4241.   1.400   1.40  -0.79   1.24   0.77   1.44   4.55   2.19   3.43   1.42   0.74  -0.03  -0.65  -0.77  -0.88   0     0
 26   2.483E+01  8.592E+00   4259.   1.500   1.26  -0.77   1.23   0.76   1.42   4.38   2.04   3.27   1.28   0.61  -0.16  -0.78  -0.90  -1.01   0     0
