   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.45000  0.00000000000E+00   1.99951   3.77850  11.80885 -30.00000   0.46994   0.00000  0.00000E+00  9.57120E-01  4.26800E-02  2.99700E-06     0.84270     0.18370     0.00000     0.00010    -0.02621  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0000000000
        2    1.45000  1.53490000000E+04   1.99765   3.77822  11.80847 -30.00000   0.46994   0.00000  0.00000E+00  9.56860E-01  4.29400E-02  8.45800E-06     0.86730     0.18320     0.00000     0.00010    -0.05040  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0003815544
        3    1.45000  3.45360000000E+04   1.99678   3.77774  11.80900 -30.00000   0.46994   0.00000  0.00000E+00  9.56530E-01  4.32600E-02  1.53100E-05     0.82380     0.18660     0.00000     0.00010    -0.01030  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0008585160
        4    1.45000  5.85190000000E+04   1.99734   3.77708  11.81060 -30.00000   0.46994   0.00000  0.00000E+00  9.56110E-01  4.36700E-02  2.40200E-05     0.82570     0.18850     0.00000     0.00010    -0.01404  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0014546994
        5    1.45000  8.84980000000E+04   1.99890   3.77644  11.81266 -30.00000   0.46994   0.00000  0.00000E+00  9.55580E-01  4.41900E-02  3.51100E-05     0.82680     0.18890     0.00000     0.00010    -0.01554  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0021999348
        6    1.45000  1.25972000000E+05   2.00049   3.77590  11.81453 -30.00000   0.46994   0.00000  0.00000E+00  9.54920E-01  4.48400E-02  4.92000E-05     0.82460     0.18880     0.00000     0.00010    -0.01319  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0031314853
        7    1.45000  1.72814000000E+05   2.00161   3.77550  11.81591 -30.00000   0.46994   0.00000  0.00000E+00  9.54080E-01  4.56500E-02  6.71500E-05     0.82210     0.18850     0.00000     0.00010    -0.01047  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0042959110
        8    1.45000  2.31367000000E+05   2.00231   3.77516  11.81693 -30.00000   0.46994   0.00000  0.00000E+00  9.53040E-01  4.66700E-02  9.00700E-05     0.82040     0.18820     0.00000     0.00010    -0.00850  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0057514555
        9    1.45000  3.04558000000E+05   2.00277   3.77486  11.81776 -30.00000   0.46994   0.00000  0.00000E+00  9.51740E-01  4.79400E-02  1.19400E-04     0.81950     0.18780     0.00000     0.00010    -0.00718  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0075708800
       10    1.45000  3.96046000000E+05   2.00307   3.77456  11.81851 -30.00000   0.46994   0.00000  0.00000E+00  9.50120E-01  4.95300E-02  1.57300E-04     0.81890     0.18750     0.00000     0.00010    -0.00635  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0098451420
       11    1.45000  5.10406000000E+05   2.00329   3.77424  11.81926 -30.00000   0.46994   0.00000  0.00000E+00  9.48090E-01  5.15000E-02  2.06300E-04     0.81860     0.18750     0.00000     0.00010    -0.00591  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0126879694
       12    1.45000  6.53356000000E+05   2.00349   3.77386  11.82013 -30.00000   0.46994   0.00000  0.00000E+00  9.45560E-01  5.39700E-02  2.70300E-04     0.81820     0.18760     0.00000     0.00010    -0.00575  7.29300E-01  2.70500E-01  2.24500E-05  2.43800E-05  8.74200E-05   1.0162415037
