   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.70000  0.00000000000E+00   1.63816   3.94653  11.29212 -30.00000   0.49976   0.00000  0.00000E+00  9.52870E-01  4.69200E-02  4.91700E-06     0.56800     0.59270     0.00000     0.00030    -0.16065  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.70000  8.83630000000E+03   1.64204   3.94419  11.29874 -30.00000   0.49976   0.00000  0.00000E+00  9.52680E-01  4.71100E-02  8.97400E-06     0.47110     0.58760     0.00000     0.00030    -0.05870  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0002611560
        3    0.70000  1.98813000000E+04   1.64732   3.94233  11.30510 -30.00000   0.49976   0.00000  0.00000E+00  9.52440E-01  4.73500E-02  1.40700E-05     0.45860     0.58090     0.00000     0.00030    -0.03945  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0005875900
        4    0.70000  3.36883000000E+04   1.65086   3.94073  11.31006 -30.00000   0.49976   0.00000  0.00000E+00  9.52130E-01  4.76500E-02  2.04800E-05     0.45620     0.57700     0.00000     0.00030    -0.03313  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0009956546
        5    0.70000  5.09463000000E+04   1.65324   3.93912  11.31447 -30.00000   0.49976   0.00000  0.00000E+00  9.51750E-01  4.80200E-02  2.85600E-05     0.44690     0.57610     0.00000     0.00030    -0.02286  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0015057132
        6    0.70000  7.25193000000E+04   1.65558   3.93748  11.31893 -30.00000   0.49976   0.00000  0.00000E+00  9.51270E-01  4.84900E-02  3.87600E-05     0.43850     0.57680     0.00000     0.00030    -0.01504  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0021433013
        7    0.70000  9.94853000000E+04   1.65804   3.93599  11.32314 -30.00000   0.49976   0.00000  0.00000E+00  9.50670E-01  4.90800E-02  5.17100E-05     0.43150     0.57820     0.00000     0.00030    -0.00942  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0029402789
        8    0.70000  1.33193300000E+05   1.66018   3.93487  11.32643 -30.00000   0.49976   0.00000  0.00000E+00  9.49910E-01  4.98200E-02  6.82000E-05     0.42640     0.58030     0.00000     0.00030    -0.00635  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0039365158
        9    0.70000  1.75328300000E+05   1.66164   3.93422  11.32848 -30.00000   0.49976   0.00000  0.00000E+00  9.48960E-01  5.07500E-02  8.92600E-05     0.42320     0.58250     0.00000     0.00030    -0.00541  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0051818119
       10    0.70000  2.27996300000E+05   1.66239   3.93397  11.32936 -30.00000   0.49976   0.00000  0.00000E+00  9.47830E-01  5.18500E-02  1.14600E-04     0.42160     0.58440     0.00000     0.00030    -0.00563  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0067384098
       11    0.70000  2.93832300000E+05   1.66259   3.93402  11.32936 -30.00000   0.49976   0.00000  0.00000E+00  9.46360E-01  5.32800E-02  1.48400E-04     0.42090     0.58540     0.00000     0.00030    -0.00590  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0086841867
       12    0.70000  3.76127300000E+05   1.66244   3.93422  11.32887 -30.00000   0.49976   0.00000  0.00000E+00  9.44520E-01  5.50800E-02  1.92100E-04     0.42060     0.58590     0.00000     0.00030    -0.00604  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0111164079
       13    0.70000  4.78997300000E+05   1.66214   3.93446  11.32825 -30.00000   0.49976   0.00000  0.00000E+00  9.42220E-01  5.73200E-02  2.48900E-04     0.42010     0.58630     0.00000     0.00030    -0.00605  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0141567213
       14    0.70000  6.07587300000E+05   1.66184   3.93464  11.32774 -30.00000   0.49976   0.00000  0.00000E+00  9.39350E-01  6.01200E-02  3.23000E-04     0.41940     0.58700     0.00000     0.00030    -0.00605  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0179571870
       15    0.70000  7.68317300000E+05   1.66162   3.93474  11.32741 -30.00000   0.49976   0.00000  0.00000E+00  9.35760E-01  6.36100E-02  4.20900E-04     0.41820     0.58820     0.00000     0.00030    -0.00606  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0227075474
       16    0.70000  9.44577300000E+05   1.66149   3.93480  11.32724 -30.00000   0.49976   0.00000  0.00000E+00  9.32610E-01  6.66600E-02  5.15300E-04     0.41690     0.58950     0.00000     0.00030    -0.00605  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0279168956
       17    0.70000  1.16429730000E+06   1.66141   3.93487  11.32706 -30.00000   0.49976   0.00000  0.00000E+00  9.31950E-01  6.72900E-02  5.46300E-04     0.41570     0.59080     0.00000     0.00030    -0.00608  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0344107001
       18    0.70000  1.43894730000E+06   1.66130   3.93501  11.32673 -30.00000   0.49976   0.00000  0.00000E+00  9.28010E-01  7.11100E-02  6.70300E-04     0.41420     0.59230     0.00000     0.00030    -0.00606  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0425279557
       19    0.70000  1.71202730000E+06   1.66122   3.93511  11.32648 -30.00000   0.49976   0.00000  0.00000E+00  9.25380E-01  7.36400E-02  7.62300E-04     0.41290     0.59330     0.00000     0.00030    -0.00578  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0505988101
       20    0.70000  2.05337730000E+06   1.66112   3.93526  11.32613 -30.00000   0.49976   0.00000  0.00000E+00  9.20190E-01  7.86500E-02  9.39700E-04     0.41100     0.59530     0.00000     0.00030    -0.00594  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0606873781
       21    0.70000  2.31087730000E+06   1.66102   3.93538  11.32584 -30.00000   0.49976   0.00000  0.00000E+00  9.16110E-01  8.25700E-02  1.08700E-03     0.40950     0.59680     0.00000     0.00030    -0.00593  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0682977670
       22    0.70000  2.55810730000E+06   1.66094   3.93548  11.32560 -30.00000   0.49976   0.00000  0.00000E+00  9.12200E-01  8.63400E-02  1.23500E-03     0.40800     0.59830     0.00000     0.00030    -0.00594  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0756046270
       23    0.70000  2.80463730000E+06   1.66088   3.93557  11.32539 -30.00000   0.49976   0.00000  0.00000E+00  9.08550E-01  8.98300E-02  1.38100E-03     0.40660     0.59980     0.00000     0.00030    -0.00596  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0828907986
       24    0.70000  3.06851730000E+06   1.66083   3.93567  11.32517 -30.00000   0.49976   0.00000  0.00000E+00  9.04680E-01  9.35400E-02  1.54400E-03     0.40500     0.60130     0.00000     0.00030    -0.00598  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0906897478
       25    0.70000  3.33408730000E+06   1.66076   3.93578  11.32492 -30.00000   0.49976   0.00000  0.00000E+00  9.00520E-01  9.75200E-02  1.72400E-03     0.40340     0.60290     0.00000     0.00030    -0.00595  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0985386448
       26    0.70000  3.58261730000E+06   1.66070   3.93585  11.32474 -30.00000   0.49976   0.00000  0.00000E+00  8.96620E-01  1.01200E-01  1.89900E-03     0.40190     0.60440     0.00000     0.00030    -0.00585  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1058839262
       27    0.70000  3.83038730000E+06   1.66066   3.93592  11.32458 -30.00000   0.49976   0.00000  0.00000E+00  8.92730E-01  1.04900E-01  2.08200E-03     0.40030     0.60600     0.00000     0.00030    -0.00588  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1132067459
       28    0.70000  4.07750730000E+06   1.66063   3.93599  11.32443 -30.00000   0.49976   0.00000  0.00000E+00  8.89270E-01  1.08200E-01  2.25500E-03     0.39880     0.60750     0.00000     0.00030    -0.00594  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1205103549
       29    0.70000  4.35479730000E+06   1.66058   3.93607  11.32424 -30.00000   0.49976   0.00000  0.00000E+00  8.85100E-01  1.12200E-01  2.46700E-03     0.39700     0.60930     0.00000     0.00030    -0.00600  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1287056354
       30    0.70000  4.61230730000E+06   1.66053   3.93616  11.32404 -30.00000   0.49976   0.00000  0.00000E+00  8.81090E-01  1.16000E-01  2.67700E-03     0.39540     0.61090     0.00000     0.00030    -0.00591  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1363163199
       31    0.70000  4.86061730000E+06   1.66048   3.93623  11.32387 -30.00000   0.49976   0.00000  0.00000E+00  8.77210E-01  1.19600E-01  2.88600E-03     0.39380     0.61250     0.00000     0.00030    -0.00590  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1436550992
       32    0.70000  5.10819730000E+06   1.66044   3.93630  11.32370 -30.00000   0.49976   0.00000  0.00000E+00  8.73340E-01  1.23300E-01  3.10300E-03     0.39220     0.61410     0.00000     0.00030    -0.00590  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1509723034
       33    0.70000  5.35508730000E+06   1.66039   3.93638  11.32354 -30.00000   0.49976   0.00000  0.00000E+00  8.69660E-01  1.26800E-01  3.31800E-03     0.39060     0.61580     0.00000     0.00030    -0.00604  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1582691148
       34    0.70000  5.61402730000E+06   1.66036   3.93645  11.32338 -30.00000   0.49976   0.00000  0.00000E+00  8.66190E-01  1.30000E-01  3.53400E-03     0.38900     0.61740     0.00000     0.00030    -0.00600  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1659220628
       35    0.70000  5.90131730000E+06   1.66030   3.93654  11.32317 -30.00000   0.49976   0.00000  0.00000E+00  8.61940E-01  1.34000E-01  3.79800E-03     0.38720     0.61920     0.00000     0.00030    -0.00605  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1744128924
       36    0.70000  6.16148730000E+06   1.66025   3.93662  11.32298 -30.00000   0.49976   0.00000  0.00000E+00  8.57920E-01  1.37800E-01  4.05300E-03     0.38550     0.62080     0.00000     0.00030    -0.00594  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1821021929
       37    0.70000  6.40984730000E+06   1.66020   3.93669  11.32281 -30.00000   0.49976   0.00000  0.00000E+00  8.54070E-01  1.41400E-01  4.30300E-03     0.38390     0.62240     0.00000     0.00030    -0.00592  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1894424500
