   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.52000  0.00000000000E+00   1.35530   4.37150  10.30075 -30.00000   0.49983   0.00000  0.00000E+00  9.52880E-01  4.69200E-02  4.88700E-06     0.00390     0.99700     0.00000     0.00060    -0.00034  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.52000  1.53490000000E+04   1.35544   4.37151  10.30080 -30.00000   0.49983   0.00000  0.00000E+00  9.52570E-01  4.72200E-02  1.14300E-05     0.00390     0.99880     0.00000     0.00060    -0.00217  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0003841701
        3    0.52000  3.45360000000E+04   1.35554   4.37151  10.30084 -30.00000   0.49983   0.00000  0.00000E+00  9.52190E-01  4.75900E-02  1.96900E-05     0.00410     1.00080     0.00000     0.00060    -0.00421  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0008644015
        4    0.52000  5.85190000000E+04   1.35562   4.37152  10.30087 -30.00000   0.49983   0.00000  0.00000E+00  9.51710E-01  4.80600E-02  3.01100E-05     0.00410     1.00270     0.00000     0.00060    -0.00617  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0014646720
        5    0.52000  8.84980000000E+04   1.35566   4.37151  10.30090 -30.00000   0.49983   0.00000  0.00000E+00  9.51110E-01  4.86400E-02  4.33000E-05     0.00420     1.00440     0.00000     0.00060    -0.00794  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0022150163
        6    0.52000  1.25972000000E+05   1.35565   4.37150  10.30092 -30.00000   0.49983   0.00000  0.00000E+00  9.50360E-01  4.93800E-02  6.00400E-05     0.00420     1.00570     0.00000     0.00060    -0.00932  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0031529530
        7    0.52000  1.72814000000E+05   1.35561   4.37148  10.30094 -30.00000   0.49983   0.00000  0.00000E+00  9.49420E-01  5.02900E-02  8.13400E-05     0.00430     1.00660     0.00000     0.00060    -0.01021  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0043253614
        8    0.52000  2.31367000000E+05   1.35558   4.37144  10.30100 -30.00000   0.49983   0.00000  0.00000E+00  9.48250E-01  5.14400E-02  1.08500E-04     0.00430     1.00690     0.00000     0.00060    -0.01059  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0057908843
        9    0.52000  3.04558000000E+05   1.35564   4.37139  10.30113 -30.00000   0.49983   0.00000  0.00000E+00  9.46780E-01  5.28700E-02  1.43400E-04     0.00430     1.00690     0.00000     0.00060    -0.01056  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0076227818
       10    0.52000  3.96046000000E+05   1.35584   4.37133  10.30135 -30.00000   0.49983   0.00000  0.00000E+00  9.44950E-01  5.46500E-02  1.88400E-04     0.00430     1.00660     0.00000     0.00060    -0.01032  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0099126348
       11    0.52000  5.10406000000E+05   1.35620   4.37125  10.30169 -30.00000   0.49983   0.00000  0.00000E+00  9.42670E-01  5.68800E-02  2.46700E-04     0.00430     1.00640     0.00000     0.00060    -0.01009  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0127749511
       12    0.52000  6.53356000000E+05   1.35673   4.37116  10.30214 -30.00000   0.49983   0.00000  0.00000E+00  9.39810E-01  5.96500E-02  3.23100E-04     0.00430     1.00620     0.00000     0.00060    -0.00995  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0163528464
       13    0.52000  8.32046000000E+05   1.35740   4.37104  10.30271 -30.00000   0.49983   0.00000  0.00000E+00  9.36240E-01  6.31200E-02  4.23800E-04     0.00430     1.00620     0.00000     0.00060    -0.00989  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0208252782
       14    0.52000  1.02905600000E+06   1.35812   4.37092  10.30331 -30.00000   0.49983   0.00000  0.00000E+00  9.33210E-01  6.60600E-02  5.18400E-04     0.00430     1.00630     0.00000     0.00060    -0.01003  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0257562412
       15    0.52000  1.27531600000E+06   1.35870   4.37078  10.30388 -30.00000   0.49983   0.00000  0.00000E+00  9.32400E-01  6.68300E-02  5.54200E-04     0.00430     1.00650     0.00000     0.00060    -0.01016  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0319198824
       16    0.52000  1.58314600000E+06   1.35931   4.37061  10.30454 -30.00000   0.49983   0.00000  0.00000E+00  9.28720E-01  7.03900E-02  6.74700E-04     0.00430     1.00640     0.00000     0.00060    -0.01000  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0396245590
       17    0.52000  1.91084600000E+06   1.35998   4.37043  10.30523 -30.00000   0.49983   0.00000  0.00000E+00  9.25540E-01  7.34500E-02  7.87100E-04     0.00420     1.00600     0.00000     0.00060    -0.00958  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0478265619
       18    0.52000  2.31525600000E+06   1.36091   4.37020  10.30615 -30.00000   0.49983   0.00000  0.00000E+00  9.20230E-01  7.85700E-02  9.76700E-04     0.00420     1.00620     0.00000     0.00060    -0.00975  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0579485392
       19    0.52000  2.61351600000E+06   1.36166   4.37002  10.30688 -30.00000   0.49983   0.00000  0.00000E+00  9.16080E-01  8.25600E-02  1.13300E-03     0.00420     1.00620     0.00000     0.00060    -0.00974  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0654136883
