   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.55000  0.00000000000E+00   1.99207   3.80184  11.75845 -30.00000   0.44339   0.00000  0.00000E+00  9.59540E-01  4.02600E-02  5.63800E-06     0.89040     0.14000     0.00000     0.00010    -0.03024  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0000000000
        2    1.55000  1.53490000000E+04   1.99119   3.80140  11.75888 -30.00000   0.44339   0.00000  0.00000E+00  9.59320E-01  4.04700E-02  1.02500E-05     0.85430     0.14180     0.00000     0.00010     0.00396  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0003192733
        3    1.55000  3.45360000000E+04   1.99117   3.80082  11.76005 -30.00000   0.44339   0.00000  0.00000E+00  9.59050E-01  4.07400E-02  1.60900E-05     0.87940     0.14180     0.00000     0.00010    -0.02101  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0007183806
        4    1.55000  5.85190000000E+04   1.99154   3.80019  11.76149 -30.00000   0.44339   0.00000  0.00000E+00  9.58700E-01  4.10800E-02  2.34500E-05     0.87840     0.14190     0.00000     0.00010    -0.02017  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0012172491
        5    1.55000  8.84980000000E+04   1.99181   3.79949  11.76302 -30.00000   0.44339   0.00000  0.00000E+00  9.58260E-01  4.15100E-02  3.27500E-05     0.87340     0.14260     0.00000     0.00010    -0.01583  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0018408398
        6    1.55000  1.25972000000E+05   1.99207   3.79868  11.76477 -30.00000   0.44339   0.00000  0.00000E+00  9.57720E-01  4.20400E-02  4.45400E-05     0.87100     0.14330     0.00000     0.00010    -0.01423  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0026203335
        7    1.55000  1.72814000000E+05   1.99253   3.79779  11.76678 -30.00000   0.44339   0.00000  0.00000E+00  9.57080E-01  4.26600E-02  5.84800E-05     0.86940     0.14380     0.00000     0.00010    -0.01304  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0035946902
        8    1.55000  2.31367000000E+05   1.99313   3.79690  11.76886 -30.00000   0.44339   0.00000  0.00000E+00  9.56250E-01  4.34800E-02  7.70200E-05     0.86760     0.14390     0.00000     0.00010    -0.01147  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0048126465
        9    1.55000  3.04558000000E+05   1.99372   3.79604  11.77087 -30.00000   0.44339   0.00000  0.00000E+00  9.55200E-01  4.45000E-02  1.00700E-04     0.86620     0.14380     0.00000     0.00010    -0.00987  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0063350867
       10    1.55000  3.96046000000E+05   1.99420   3.79521  11.77277 -30.00000   0.44339   0.00000  0.00000E+00  9.53890E-01  4.57800E-02  1.31200E-04     0.86510     0.14360     0.00000     0.00010    -0.00856  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0082381213
       11    1.55000  5.10406000000E+05   1.99454   3.79435  11.77467 -30.00000   0.44339   0.00000  0.00000E+00  9.52260E-01  4.73700E-02  1.70400E-04     0.86440     0.14330     0.00000     0.00010    -0.00765  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0106169145
       12    1.55000  6.53356000000E+05   1.99480   3.79338  11.77673 -30.00000   0.44339   0.00000  0.00000E+00  9.50230E-01  4.93500E-02  2.21400E-04     0.86400     0.14330     0.00000     0.00010    -0.00713  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0135904061
       13    1.55000  8.32046000000E+05   1.99504   3.79226  11.77909 -30.00000   0.44339   0.00000  0.00000E+00  9.47690E-01  5.18200E-02  2.88100E-04     0.86350     0.14340     0.00000     0.00010    -0.00684  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0173073225
       14    1.55000  1.05540600000E+06   1.99530   3.79093  11.78189 -30.00000   0.44339   0.00000  0.00000E+00  9.44510E-01  5.49000E-02  3.76300E-04     0.86310     0.14370     0.00000     0.00010    -0.00668  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0219534161
       15    1.55000  1.33269600000E+06   1.99560   3.78937  11.78516 -30.00000   0.44339   0.00000  0.00000E+00  9.40570E-01  5.87300E-02  4.93200E-04     0.86250     0.14420     0.00000     0.00010    -0.00659  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0277213033
       16    1.55000  1.60947600000E+06   1.99591   3.78789  11.78827 -30.00000   0.44339   0.00000  0.00000E+00  9.36620E-01  6.25500E-02  6.18200E-04     0.86200     0.14460     0.00000     0.00010    -0.00643  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0334785820
       17    1.55000  1.88524600000E+06   1.99622   3.78653  11.79115 -30.00000   0.44339   0.00000  0.00000E+00  9.33880E-01  6.51900E-02  7.18100E-04     0.86140     0.14510     0.00000     0.00010    -0.00633  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0392148518
       18    1.55000  2.22995600000E+06   1.99662   3.78494  11.79452 -30.00000   0.44339   0.00000  0.00000E+00  9.32510E-01  6.64900E-02  7.80500E-04     0.86080     0.14550     0.00000     0.00010    -0.00623  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0463851370
       19    1.55000  2.66084600000E+06   1.99713   3.78316  11.79834 -30.00000   0.44339   0.00000  0.00000E+00  9.28940E-01  6.99200E-02  9.15600E-04     0.86010     0.14600     0.00000     0.00010    -0.00593  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0553480456
       20    1.55000  3.13482600000E+06   1.99768   3.78139  11.80216 -30.00000   0.44339   0.00000  0.00000E+00  9.27600E-01  7.12000E-02  9.85600E-04     0.85940     0.14640     0.00000     0.00010    -0.00566  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0652072658
       21    1.55000  3.72729600000E+06   1.99848   3.77958  11.80617 -30.00000   0.44339   0.00000  0.00000E+00  9.21660E-01  7.69100E-02  1.21700E-03     0.85810     0.14720     0.00000     0.00010    -0.00517  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0775311870
       22    1.55000  4.11779600000E+06   1.99906   3.77859  11.80844 -30.00000   0.44339   0.00000  0.00000E+00  9.17920E-01  8.04800E-02  1.37400E-03     0.85710     0.14770     0.00000     0.00010    -0.00477  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0856539464
       23    1.55000  4.52641600000E+06   1.99968   3.77771  11.81051 -30.00000   0.44339   0.00000  0.00000E+00  9.14030E-01  8.42000E-02  1.54500E-03     0.85620     0.14840     0.00000     0.00010    -0.00440  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.0941536185
       24    1.55000  4.93755600000E+06   2.00037   3.77699  11.81230 -30.00000   0.44339   0.00000  0.00000E+00  9.09910E-01  8.81200E-02  1.73200E-03     0.85510     0.14900     0.00000     0.00010    -0.00392  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.1027057088
       25    1.55000  5.32721600000E+06   2.00105   3.77643  11.81376 -30.00000   0.44339   0.00000  0.00000E+00  9.06250E-01  9.16100E-02  1.90900E-03     0.85410     0.14960     0.00000     0.00010    -0.00356  7.28600E-01  2.71200E-01  2.14500E-05  2.57400E-05  8.72700E-05   1.1108109954
