   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.62000  0.00000000000E+00   1.51046   4.11328  10.89477 -30.00000   0.49979   0.00000  0.00000E+00  9.52870E-01  4.69200E-02  4.91700E-06     0.30270     0.79690     0.00000     0.00040    -0.09947  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.62000  1.53490000000E+04   1.51507   4.11249  10.89864 -30.00000   0.49979   0.00000  0.00000E+00  9.52540E-01  4.72400E-02  1.18500E-05     0.22180     0.79110     0.00000     0.00040    -0.01268  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0004426285
        3    0.62000  3.45360000000E+04   1.51749   4.11150  10.90184 -30.00000   0.49979   0.00000  0.00000E+00  9.52130E-01  4.76500E-02  2.06000E-05     0.24490     0.78610     0.00000     0.00040    -0.03078  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0009959357
        4    0.62000  5.85190000000E+04   1.51981   4.10999  10.90603 -30.00000   0.49979   0.00000  0.00000E+00  9.51590E-01  4.81700E-02  3.18500E-05     0.25080     0.78170     0.00000     0.00040    -0.03226  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0016875482
        5    0.62000  8.84980000000E+04   1.52364   4.10835  10.91122 -30.00000   0.49979   0.00000  0.00000E+00  9.50930E-01  4.88200E-02  4.60800E-05     0.24540     0.77730     0.00000     0.00040    -0.02242  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0025520709
        6    0.62000  1.25972000000E+05   1.52792   4.10692  10.91622 -30.00000   0.49979   0.00000  0.00000E+00  9.50100E-01  4.96300E-02  6.41800E-05     0.24040     0.77450     0.00000     0.00040    -0.01450  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0036327316
        7    0.62000  1.72814000000E+05   1.53149   4.10586  10.92011 -30.00000   0.49979   0.00000  0.00000E+00  9.49090E-01  5.06200E-02  8.64400E-05     0.23660     0.77390     0.00000     0.00040    -0.01009  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0049835430
        8    0.62000  2.31367000000E+05   1.53388   4.10522  10.92260 -30.00000   0.49979   0.00000  0.00000E+00  9.47800E-01  5.18800E-02  1.15600E-04     0.23410     0.77480     0.00000     0.00040    -0.00839  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0066720716
        9    0.62000  3.04558000000E+05   1.53515   4.10491  10.92386 -30.00000   0.49979   0.00000  0.00000E+00  9.46180E-01  5.34600E-02  1.53100E-04     0.23270     0.77590     0.00000     0.00040    -0.00809  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0087827252
       10    0.62000  3.96046000000E+05   1.53561   4.10482  10.92427 -30.00000   0.49979   0.00000  0.00000E+00  9.44150E-01  5.54400E-02  2.01900E-04     0.23190     0.77670     0.00000     0.00040    -0.00815  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0114210206
