   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.90000  0.00000000000E+00   1.79546   3.76207  11.73968 -30.00000   0.49505   0.00000  0.00000E+00  9.53520E-01  4.62800E-02  4.63700E-06     0.71290     0.38960     0.00000     0.00020    -0.10239  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0000000000
        2    0.90000  1.53490000000E+04   1.79857   3.76129  11.74280 -30.00000   0.49505   0.00000  0.00000E+00  9.53200E-01  4.65900E-02  1.13400E-05     0.60290     0.39290     0.00000     0.00020     0.00435  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0004468495
        3    0.90000  3.45360000000E+04   1.80422   3.76058  11.74704 -30.00000   0.49505   0.00000  0.00000E+00  9.52790E-01  4.69900E-02  1.98700E-05     0.62310     0.38990     0.00000     0.00020    -0.01275  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0010054331
        4    0.90000  5.85190000000E+04   1.80759   3.76020  11.74948 -30.00000   0.49505   0.00000  0.00000E+00  9.52270E-01  4.75000E-02  3.06700E-05     0.62560     0.38810     0.00000     0.00020    -0.01345  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0017036408
        5    0.90000  8.84980000000E+04   1.80868   3.76000  11.75043 -30.00000   0.49505   0.00000  0.00000E+00  9.51630E-01  4.81300E-02  4.43600E-05     0.62150     0.38890     0.00000     0.00020    -0.01019  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0025764078
        6    0.90000  1.25972000000E+05   1.80923   3.75981  11.75109 -30.00000   0.49505   0.00000  0.00000E+00  9.50820E-01  4.89100E-02  6.17800E-05     0.61870     0.39040     0.00000     0.00020    -0.00889  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0036673738
        7    0.90000  1.72814000000E+05   1.80997   3.75960  11.75187 -30.00000   0.49505   0.00000  0.00000E+00  9.49810E-01  4.99100E-02  8.40300E-05     0.61670     0.39140     0.00000     0.00020    -0.00786  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0050310666
        8    0.90000  2.31367000000E+05   1.81074   3.75943  11.75259 -30.00000   0.49505   0.00000  0.00000E+00  9.48540E-01  5.11500E-02  1.12600E-04     0.61550     0.39170     0.00000     0.00020    -0.00687  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0067356973
        9    0.90000  3.04558000000E+05   1.81132   3.75932  11.75312 -30.00000   0.49505   0.00000  0.00000E+00  9.46950E-01  5.27000E-02  1.49300E-04     0.61480     0.39150     0.00000     0.00020    -0.00608  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0088664784
       10    0.90000  3.96046000000E+05   1.81170   3.75923  11.75347 -30.00000   0.49505   0.00000  0.00000E+00  9.44950E-01  5.46400E-02  1.96800E-04     0.61450     0.39130     0.00000     0.00020    -0.00551  7.45400E-01  2.54400E-01  3.16500E-05  1.23800E-05  8.60800E-05   1.0115299329
