   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.51500  0.00000000000E+00   1.34694   4.39579  10.24797 -30.00000   0.49983   0.00000  0.00000E+00  9.52880E-01  4.69200E-02  4.88600E-06     0.00160     0.99910     0.00000     0.00060    -0.00007  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.51500  1.53490000000E+04   1.34699   4.39580  10.24798 -30.00000   0.49983   0.00000  0.00000E+00  9.52570E-01  4.72100E-02  1.14100E-05     0.00160     1.00110     0.00000     0.00060    -0.00206  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0003796821
        3    0.51500  3.45360000000E+04   1.34704   4.39581  10.24800 -30.00000   0.49983   0.00000  0.00000E+00  9.52200E-01  4.75800E-02  1.96400E-05     0.00170     1.00310     0.00000     0.00060    -0.00417  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0008543033
        4    0.51500  5.85190000000E+04   1.34707   4.39581  10.24801 -30.00000   0.49983   0.00000  0.00000E+00  9.51720E-01  4.80500E-02  3.00200E-05     0.00170     1.00510     0.00000     0.00060    -0.00620  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0014475612
        5    0.51500  8.84980000000E+04   1.34707   4.39580  10.24803 -30.00000   0.49983   0.00000  0.00000E+00  9.51130E-01  4.86300E-02  4.31700E-05     0.00180     1.00690     0.00000     0.00060    -0.00800  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0021891397
        6    0.51500  1.25972000000E+05   1.34705   4.39579  10.24804 -30.00000   0.49983   0.00000  0.00000E+00  9.50410E-01  4.93300E-02  5.91600E-05     0.00180     1.00830     0.00000     0.00060    -0.00947  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0031161191
        7    0.51500  1.72814000000E+05   1.34700   4.39576  10.24806 -30.00000   0.49983   0.00000  0.00000E+00  9.49500E-01  5.02200E-02  7.99600E-05     0.00180     1.00910     0.00000     0.00060    -0.01033  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0042748310
        8    0.51500  2.31367000000E+05   1.34697   4.39573  10.24812 -30.00000   0.49983   0.00000  0.00000E+00  9.48360E-01  5.13300E-02  1.06500E-04     0.00190     1.00940     0.00000     0.00060    -0.01067  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0057232332
        9    0.51500  3.04558000000E+05   1.34703   4.39568  10.24824 -30.00000   0.49983   0.00000  0.00000E+00  9.46930E-01  5.27200E-02  1.40500E-04     0.00190     1.00930     0.00000     0.00060    -0.01061  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0075337297
       10    0.51500  3.96046000000E+05   1.34723   4.39563  10.24845 -30.00000   0.49983   0.00000  0.00000E+00  9.45150E-01  5.44600E-02  1.84400E-04     0.00190     1.00900     0.00000     0.00060    -0.01034  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0097968319
       11    0.51500  5.10406000000E+05   1.34760   4.39556  10.24876 -30.00000   0.49983   0.00000  0.00000E+00  9.42920E-01  5.66300E-02  2.41200E-04     0.00190     1.00880     0.00000     0.00060    -0.01007  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0126257096
       12    0.51500  6.53356000000E+05   1.34813   4.39549  10.24918 -30.00000   0.49983   0.00000  0.00000E+00  9.40140E-01  5.93300E-02  3.15500E-04     0.00190     1.00860     0.00000     0.00060    -0.00991  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0161618067
       13    0.51500  8.32046000000E+05   1.34881   4.39540  10.24970 -30.00000   0.49983   0.00000  0.00000E+00  9.36670E-01  6.27100E-02  4.13400E-04     0.00190     1.00850     0.00000     0.00060    -0.00985  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0205819899
       14    0.51500  1.03443600000E+06   1.34955   4.39529  10.25029 -30.00000   0.49983   0.00000  0.00000E+00  9.33270E-01  6.59900E-02  5.17000E-04     0.00190     1.00870     0.00000     0.00060    -0.01002  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0255884306
       15    0.51500  1.26877600000E+06   1.35008   4.39518  10.25076 -30.00000   0.49983   0.00000  0.00000E+00  9.33230E-01  6.60200E-02  5.31000E-04     0.00190     1.00880     0.00000     0.00060    -0.01009  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0313852056
