   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.50400  0.00000000000E+00   1.32505   4.47073  10.08715 -30.00000   0.49986   0.00000  0.00000E+00  9.52880E-01  4.69200E-02  4.87900E-06     0.00000     1.00060     0.00000     0.00060     0.00000  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.50400  1.53490000000E+04   1.32507   4.47074  10.08715 -30.00000   0.49986   0.00000  0.00000E+00  9.52590E-01  4.72000E-02  1.11800E-05     0.00000     1.00260     0.00000     0.00060    -0.00198  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0003657332
        3    0.50400  3.45360000000E+04   1.32509   4.47074  10.08715 -30.00000   0.49986   0.00000  0.00000E+00  9.52230E-01  4.75500E-02  1.91300E-05     0.00000     1.00470     0.00000     0.00060    -0.00406  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0008229177
        4    0.50400  5.85190000000E+04   1.32509   4.47074  10.08715 -30.00000   0.49986   0.00000  0.00000E+00  9.51770E-01  4.80000E-02  2.91700E-05     0.00000     1.00670     0.00000     0.00060    -0.00610  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0013943803
        5    0.50400  8.84980000000E+04   1.32506   4.47073  10.08716 -30.00000   0.49986   0.00000  0.00000E+00  9.51210E-01  4.85500E-02  4.18600E-05     0.00000     1.00860     0.00000     0.00060    -0.00793  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0021087146
        6    0.50400  1.25972000000E+05   1.32501   4.47072  10.08716 -30.00000   0.49986   0.00000  0.00000E+00  9.50500E-01  4.92400E-02  5.79400E-05     0.00000     1.01000     0.00000     0.00060    -0.00937  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0030016384
        7    0.50400  1.72814000000E+05   1.32494   4.47069  10.08719 -30.00000   0.49986   0.00000  0.00000E+00  9.49610E-01  5.01100E-02  7.84000E-05     0.00000     1.01090     0.00000     0.00060    -0.01029  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0041177813
        8    0.50400  2.31367000000E+05   1.32490   4.47065  10.08724 -30.00000   0.49986   0.00000  0.00000E+00  9.48500E-01  5.12000E-02  1.04500E-04     0.00000     1.01130     0.00000     0.00060    -0.01065  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0055129718
        9    0.50400  3.04558000000E+05   1.32495   4.47061  10.08734 -30.00000   0.49986   0.00000  0.00000E+00  9.47110E-01  5.25500E-02  1.37900E-04     0.00000     1.01120     0.00000     0.00060    -0.01059  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0072569539
       10    0.50400  3.96046000000E+05   1.32514   4.47058  10.08751 -30.00000   0.49986   0.00000  0.00000E+00  9.45370E-01  5.42400E-02  1.80900E-04     0.00000     1.01090     0.00000     0.00060    -0.01031  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0094369138
       11    0.50400  5.10406000000E+05   1.32550   4.47055  10.08775 -30.00000   0.49986   0.00000  0.00000E+00  9.43210E-01  5.63500E-02  2.36700E-04     0.00000     1.01060     0.00000     0.00060    -0.01004  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0121618635
       12    0.50400  6.53356000000E+05   1.32602   4.47051  10.08807 -30.00000   0.49986   0.00000  0.00000E+00  9.40500E-01  5.89800E-02  3.09400E-04     0.00000     1.01050     0.00000     0.00060    -0.00988  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0155680508
       13    0.50400  8.32046000000E+05   1.32668   4.47048  10.08848 -30.00000   0.49986   0.00000  0.00000E+00  9.37120E-01  6.22600E-02  4.05200E-04     0.00000     1.01040     0.00000     0.00060    -0.00982  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0198258444
       14    0.50400  1.04008600000E+06   1.32744   4.47044  10.08894 -30.00000   0.49986   0.00000  0.00000E+00  9.33780E-01  6.55000E-02  5.08200E-04     0.00000     1.01060     0.00000     0.00060    -0.00999  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0247829845
       15    0.50400  1.28424600000E+06   1.32796   4.47037  10.08934 -30.00000   0.49986   0.00000  0.00000E+00  9.33550E-01  6.57100E-02  5.27200E-04     0.00000     1.01080     0.00000     0.00060    -0.01013  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0306007857
       16    0.50400  1.58944600000E+06   1.32857   4.47026  10.08985 -30.00000   0.49986   0.00000  0.00000E+00  9.29530E-01  6.95900E-02  6.56300E-04     0.00000     1.01080     0.00000     0.00060    -0.01017  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0378730371
       17    0.50400  1.88798600000E+06   1.32918   4.47018  10.09031 -30.00000   0.49986   0.00000  0.00000E+00  9.27130E-01  7.19100E-02  7.43600E-04     0.00000     1.01010     0.00000     0.00060    -0.00952  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0449865952
       18    0.50400  2.26115600000E+06   1.33001   4.47007  10.09095 -30.00000   0.49986   0.00000  0.00000E+00  9.22340E-01  7.65300E-02  9.12700E-04     0.00000     1.01040     0.00000     0.00060    -0.00981  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0538784237
       19    0.50400  2.56647600000E+06   1.33078   4.46999  10.09151 -30.00000   0.49986   0.00000  0.00000E+00  9.18270E-01  8.04400E-02  1.06400E-03     0.00000     1.01040     0.00000     0.00060    -0.00974  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0611535344
       20    0.50400  2.86036600000E+06   1.33154   4.46991  10.09204 -30.00000   0.49986   0.00000  0.00000E+00  9.14550E-01  8.40100E-02  1.21100E-03     0.00000     1.01030     0.00000     0.00060    -0.00969  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0681562932
       21    0.50400  3.16861600000E+06   1.33234   4.46983  10.09260 -30.00000   0.49986   0.00000  0.00000E+00  9.10630E-01  8.77700E-02  1.37300E-03     0.00000     1.01030     0.00000     0.00060    -0.00969  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0755012194
       22    0.50400  3.47596600000E+06   1.33314   4.46975  10.09317 -30.00000   0.49986   0.00000  0.00000E+00  9.06580E-01  9.16400E-02  1.54600E-03     0.00000     1.01030     0.00000     0.00060    -0.00963  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0828247007
       23    0.50400  3.77169600000E+06   1.33392   4.46967  10.09371 -30.00000   0.49986   0.00000  0.00000E+00  9.02870E-01  9.51800E-02  1.71400E-03     0.00000     1.01030     0.00000     0.00060    -0.00963  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0898713026
       24    0.50400  4.08222600000E+06   1.33477   4.46960  10.09429 -30.00000   0.49986   0.00000  0.00000E+00  8.98990E-01  9.88700E-02  1.89700E-03     0.00000     1.01010     0.00000     0.00060    -0.00947  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0972705563
       25    0.50400  4.39414600000E+06   1.33566   4.46952  10.09488 -30.00000   0.49986   0.00000  0.00000E+00  8.94910E-01  1.02700E-01  2.09600E-03     0.00000     1.01000     0.00000     0.00060    -0.00941  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1047029307
       26    0.50400  4.69109600000E+06   1.33650   4.46945  10.09544 -30.00000   0.49986   0.00000  0.00000E+00  8.91100E-01  1.06400E-01  2.28900E-03     0.00000     1.01020     0.00000     0.00060    -0.00959  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1117786025
       27    0.50400  4.99366600000E+06   1.33736   4.46938  10.09601 -30.00000   0.49986   0.00000  0.00000E+00  8.87300E-01  1.10000E-01  2.49000E-03     0.00000     1.01020     0.00000     0.00060    -0.00960  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1189881868
       28    0.50400  5.30240600000E+06   1.33824   4.46930  10.09660 -30.00000   0.49986   0.00000  0.00000E+00  8.83280E-01  1.13800E-01  2.70900E-03     0.00000     1.01000     0.00000     0.00060    -0.00939  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1263447887
       29    0.50400  5.59943600000E+06   1.33908   4.46924  10.09716 -30.00000   0.49986   0.00000  0.00000E+00  8.79580E-01  1.17200E-01  2.92000E-03     0.00000     1.01020     0.00000     0.00060    -0.00954  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1334223668
       30    0.50400  5.90988600000E+06   1.33995   4.46916  10.09775 -30.00000   0.49986   0.00000  0.00000E+00  8.75730E-01  1.20900E-01  3.14700E-03     0.00000     1.01020     0.00000     0.00060    -0.00956  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1408197143
       31    0.50400  6.22114600000E+06   1.34084   4.46909  10.09834 -30.00000   0.49986   0.00000  0.00000E+00  8.71690E-01  1.24700E-01  3.38900E-03     0.00000     1.01000     0.00000     0.00060    -0.00933  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1482363623
       32    0.50400  6.51891600000E+06   1.34169   4.46902  10.09890 -30.00000   0.49986   0.00000  0.00000E+00  8.68030E-01  1.28100E-01  3.62000E-03     0.00000     1.01020     0.00000     0.00060    -0.00951  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1553315730
       33    0.50400  6.83216600000E+06   1.34257   4.46894  10.09949 -30.00000   0.49986   0.00000  0.00000E+00  8.64190E-01  1.31700E-01  3.87000E-03     0.00000     1.01020     0.00000     0.00060    -0.00953  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1627956383
       34    0.50400  7.14599600000E+06   1.34346   4.46887  10.10009 -30.00000   0.49986   0.00000  0.00000E+00  8.60150E-01  1.35400E-01  4.13700E-03     0.00000     1.00990     0.00000     0.00060    -0.00928  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1702735239
       35    0.50400  7.44443600000E+06   1.34431   4.46880  10.10065 -30.00000   0.49986   0.00000  0.00000E+00  8.56520E-01  1.38800E-01  4.38800E-03     0.00000     1.01010     0.00000     0.00060    -0.00948  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1773846992
       36    0.50400  7.76040600000E+06   1.34520   4.46872  10.10125 -30.00000   0.49986   0.00000  0.00000E+00  8.52690E-01  1.42400E-01  4.66000E-03     0.00000     1.01020     0.00000     0.00060    -0.00949  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1849135762
       37    0.50400  8.07670600000E+06   1.34611   4.46865  10.10185 -30.00000   0.49986   0.00000  0.00000E+00  8.48640E-01  1.46100E-01  4.95100E-03     0.00000     1.00990     0.00000     0.00060    -0.00923  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1924503165
       38    0.50400  8.37574600000E+06   1.34698   4.46858  10.10243 -30.00000   0.49986   0.00000  0.00000E+00  8.44810E-01  1.49700E-01  5.23400E-03     0.00000     1.00980     0.00000     0.00060    -0.00916  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1995757885
       39    0.50400  8.67405600000E+06   1.34782   4.46851  10.10297 -30.00000   0.49986   0.00000  0.00000E+00  8.41510E-01  1.52700E-01  5.49700E-03     0.00000     1.00980     0.00000     0.00060    -0.00914  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2066838662
       40    0.50400  9.01951600000E+06   1.34877   4.46843  10.10361 -30.00000   0.49986   0.00000  0.00000E+00  8.37250E-01  1.56600E-01  5.83200E-03     0.00000     1.00990     0.00000     0.00060    -0.00928  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2149154258
       41    0.50400  9.32925600000E+06   1.34964   4.46836  10.10420 -30.00000   0.49986   0.00000  0.00000E+00  8.33460E-01  1.60100E-01  6.13900E-03     0.00000     1.01000     0.00000     0.00060    -0.00930  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2222958555
       42    0.50400  9.64029600000E+06   1.35050   4.46829  10.10477 -30.00000   0.49986   0.00000  0.00000E+00  8.29960E-01  1.63300E-01  6.43700E-03     0.00000     1.00980     0.00000     0.00060    -0.00916  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2297072614
