   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.51000  0.00000000000E+00   1.33787   4.42490  10.18522 -30.00000   0.49984   0.00000  0.00000E+00  9.52880E-01  4.69200E-02  4.88400E-06     0.00040     1.00020     0.00000     0.00060    -0.00001  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.51000  1.53490000000E+04   1.33790   4.42491  10.18523 -30.00000   0.49984   0.00000  0.00000E+00  9.52580E-01  4.72000E-02  1.12500E-05     0.00040     1.00220     0.00000     0.00060    -0.00202  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0003759432
        3    0.51000  3.45360000000E+04   1.33792   4.42491  10.18523 -30.00000   0.49984   0.00000  0.00000E+00  9.52220E-01  4.75600E-02  1.92800E-05     0.00040     1.00430     0.00000     0.00060    -0.00411  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0008458906
        4    0.51000  5.85190000000E+04   1.33792   4.42491  10.18523 -30.00000   0.49984   0.00000  0.00000E+00  9.51750E-01  4.80100E-02  2.94100E-05     0.00040     1.00640     0.00000     0.00060    -0.00616  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0014333064
        5    0.51000  8.84980000000E+04   1.33790   4.42490  10.18524 -30.00000   0.49984   0.00000  0.00000E+00  9.51180E-01  4.85800E-02  4.22400E-05     0.00050     1.00820     0.00000     0.00060    -0.00797  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0021675823
        6    0.51000  1.25972000000E+05   1.33786   4.42489  10.18525 -30.00000   0.49984   0.00000  0.00000E+00  9.50450E-01  4.92900E-02  5.85000E-05     0.00050     1.00960     0.00000     0.00060    -0.00939  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0030854334
        7    0.51000  1.72814000000E+05   1.33780   4.42486  10.18527 -30.00000   0.49984   0.00000  0.00000E+00  9.49550E-01  5.01700E-02  7.91700E-05     0.00050     1.01050     0.00000     0.00060    -0.01029  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0042327349
        8    0.51000  2.31367000000E+05   1.33776   4.42483  10.18532 -30.00000   0.49984   0.00000  0.00000E+00  9.48420E-01  5.12700E-02  1.05600E-04     0.00050     1.01080     0.00000     0.00060    -0.01065  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0056668741
        9    0.51000  3.04558000000E+05   1.33782   4.42478  10.18543 -30.00000   0.49984   0.00000  0.00000E+00  9.47010E-01  5.26500E-02  1.39400E-04     0.00050     1.01070     0.00000     0.00060    -0.01059  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0074595420
       10    0.51000  3.96046000000E+05   1.33802   4.42474  10.18563 -30.00000   0.49984   0.00000  0.00000E+00  9.45240E-01  5.43700E-02  1.82900E-04     0.00050     1.01040     0.00000     0.00060    -0.01032  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0097003584
