   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    1.15000  0.00000000000E+00   1.90480   3.75664  11.80521 -30.00000   0.48721   0.00000  0.00000E+00  9.54730E-01  4.50700E-02  4.19300E-06     0.77520     0.27730     0.00000     0.00020    -0.05236  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0000000000
        2    1.15000  1.53490000000E+04   1.90389   3.75644  11.80515 -30.00000   0.48721   0.00000  0.00000E+00  9.54430E-01  4.53600E-02  1.04800E-05     0.74090     0.27950     0.00000     0.00020    -0.02028  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0004250315
        3    1.15000  3.45360000000E+04   1.90525   3.75611  11.80650 -30.00000   0.48721   0.00000  0.00000E+00  9.54050E-01  4.57400E-02  1.84200E-05     0.73450     0.28090     0.00000     0.00020    -0.01534  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0009563417
        4    1.15000  5.85190000000E+04   1.90725   3.75578  11.80817 -30.00000   0.48721   0.00000  0.00000E+00  9.53570E-01  4.62100E-02  2.85000E-05     0.73480     0.28140     0.00000     0.00020    -0.01607  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0016204586
        5    1.15000  8.84980000000E+04   1.90890   3.75549  11.80956 -30.00000   0.48721   0.00000  0.00000E+00  9.52960E-01  4.68000E-02  4.12900E-05     0.73130     0.28200     0.00000     0.00020    -0.01313  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0024506117
        6    1.15000  1.25972000000E+05   1.91013   3.75525  11.81065 -30.00000   0.48721   0.00000  0.00000E+00  9.52200E-01  4.75400E-02  5.75700E-05     0.72870     0.28250     0.00000     0.00020    -0.01106  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0034883100
        7    1.15000  1.72814000000E+05   1.91112   3.75505  11.81156 -30.00000   0.48721   0.00000  0.00000E+00  9.51250E-01  4.84700E-02  7.83400E-05     0.72690     0.28270     0.00000     0.00020    -0.00937  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0047854190
        8    1.15000  2.31367000000E+05   1.91191   3.75488  11.81229 -30.00000   0.48721   0.00000  0.00000E+00  9.50060E-01  4.96400E-02  1.04900E-04     0.72560     0.28250     0.00000     0.00020    -0.00785  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0064068192
        9    1.15000  3.04558000000E+05   1.91251   3.75474  11.81286 -30.00000   0.48721   0.00000  0.00000E+00  9.48560E-01  5.11000E-02  1.39100E-04     0.72470     0.28210     0.00000     0.00020    -0.00660  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0084335624
       10    1.15000  3.96046000000E+05   1.91295   3.75463  11.81331 -30.00000   0.48721   0.00000  0.00000E+00  9.46700E-01  5.29200E-02  1.83300E-04     0.72410     0.28180     0.00000     0.00020    -0.00571  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0109669707
       11    1.15000  5.10406000000E+05   1.91329   3.75452  11.81369 -30.00000   0.48721   0.00000  0.00000E+00  9.44370E-01  5.51900E-02  2.40700E-04     0.72370     0.28170     0.00000     0.00020    -0.00518  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0141337310
       12    1.15000  6.53356000000E+05   1.91360   3.75440  11.81408 -30.00000   0.48721   0.00000  0.00000E+00  9.41460E-01  5.80200E-02  3.15900E-04     0.72320     0.28190     0.00000     0.00020    -0.00491  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0180921814
       13    1.15000  8.32046000000E+05   1.91395   3.75427  11.81452 -30.00000   0.48721   0.00000  0.00000E+00  9.37830E-01  6.15500E-02  4.15500E-04     0.72260     0.28230     0.00000     0.00020    -0.00477  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0230403137
       14    1.15000  1.02551600000E+06   1.91431   3.75413  11.81498 -30.00000   0.48721   0.00000  0.00000E+00  9.34740E-01  6.45400E-02  5.08700E-04     0.72200     0.28290     0.00000     0.00020    -0.00473  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0283977212
       15    1.15000  1.26734600000E+06   1.91474   3.75397  11.81553 -30.00000   0.48721   0.00000  0.00000E+00  9.33950E-01  6.53000E-02  5.43900E-04     0.72160     0.28330     0.00000     0.00020    -0.00476  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0350942729
       16    1.15000  1.56963600000E+06   1.91529   3.75377  11.81619 -30.00000   0.48721   0.00000  0.00000E+00  9.30270E-01  6.88600E-02  6.61200E-04     0.72110     0.28370     0.00000     0.00020    -0.00465  7.34700E-01  2.65100E-01  2.63700E-05  1.94100E-05  8.72200E-05   1.0434650317
