   MODELL       MASS                AGE     LOG_L    LOG_TE     LOG_R   LOG_RAT M_CORE_HE  M_CORE_C        H_CEN       HE_CEN        C_cen        O_cen          LX          LY          LC      LNEUTR      L_GRAV        H_SUP       HE_SUP        C_SUP        N_SUP        O_SUP          PHASE
        1    0.72000  0.00000000000E+00   1.66132   3.90932  11.37811 -30.00000   0.49977   0.00000  0.00000E+00  9.52870E-01  4.69200E-02  4.92700E-06     0.60450     0.56080     0.00000     0.00030    -0.16525  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0000000000
        2    0.72000  8.24090000000E+03   1.66446   3.90666  11.38500 -30.00000   0.49977   0.00000  0.00000E+00  9.52690E-01  4.71000E-02  8.69500E-06     0.51240     0.55680     0.00000     0.00030    -0.06925  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0002448147
        3    0.72000  1.75299000000E+04   1.66953   3.90449  11.39188 -30.00000   0.49977   0.00000  0.00000E+00  9.52490E-01  4.73000E-02  1.29600E-05     0.49300     0.55090     0.00000     0.00030    -0.04385  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0005207657
        4    0.72000  2.91409000000E+04   1.67382   3.90263  11.39773 -30.00000   0.49977   0.00000  0.00000E+00  9.52230E-01  4.75500E-02  1.83200E-05     0.48840     0.54640     0.00000     0.00030    -0.03478  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0008656969
        5    0.72000  4.36549000000E+04   1.67681   3.90097  11.40256 -30.00000   0.49977   0.00000  0.00000E+00  9.51920E-01  4.78600E-02  2.50700E-05     0.47820     0.54480     0.00000     0.00030    -0.02289  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0012968684
        6    0.72000  6.17979000000E+04   1.67922   3.89938  11.40694 -30.00000   0.49977   0.00000  0.00000E+00  9.51520E-01  4.82500E-02  3.35900E-05     0.46960     0.54510     0.00000     0.00030    -0.01450  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0018358477
        7    0.72000  8.44759000000E+04   1.68147   3.89795  11.41092 -30.00000   0.49977   0.00000  0.00000E+00  9.51010E-01  4.87400E-02  4.43700E-05     0.46260     0.54640     0.00000     0.00030    -0.00874  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0025095494
        8    0.72000  1.12823900000E+05   1.68343   3.89686  11.41408 -30.00000   0.49977   0.00000  0.00000E+00  9.50380E-01  4.93600E-02  5.80600E-05     0.45740     0.54840     0.00000     0.00030    -0.00552  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0033516915
        9    0.72000  1.48258900000E+05   1.68481   3.89620  11.41610 -30.00000   0.49977   0.00000  0.00000E+00  9.49580E-01  5.01400E-02  7.55100E-05     0.45420     0.55070     0.00000     0.00030    -0.00449  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0044043690
       10    0.72000  1.92552900000E+05   1.68554   3.89593  11.41700 -30.00000   0.49977   0.00000  0.00000E+00  9.48570E-01  5.11200E-02  9.78100E-05     0.45240     0.55270     0.00000     0.00030    -0.00474  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0057202234
       11    0.72000  2.47919900000E+05   1.68576   3.89597  11.41703 -30.00000   0.49977   0.00000  0.00000E+00  9.47400E-01  5.22700E-02  1.24500E-04     0.45160     0.55420     0.00000     0.00030    -0.00539  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0073650265
       12    0.72000  3.17128900000E+05   1.68563   3.89619  11.41652 -30.00000   0.49977   0.00000  0.00000E+00  9.45860E-01  5.37800E-02  1.60300E-04     0.45120     0.55480     0.00000     0.00030    -0.00568  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0094210378
       13    0.72000  4.03639900000E+05   1.68532   3.89649  11.41578 -30.00000   0.49977   0.00000  0.00000E+00  9.43930E-01  5.56600E-02  2.06500E-04     0.45100     0.55510     0.00000     0.00030    -0.00574  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0119910445
       14    0.72000  5.11779900000E+05   1.68498   3.89675  11.41508 -30.00000   0.49977   0.00000  0.00000E+00  9.41530E-01  5.80000E-02  2.66600E-04     0.45050     0.55560     0.00000     0.00030    -0.00575  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0152035900
       15    0.72000  6.46949900000E+05   1.68470   3.89694  11.41457 -30.00000   0.49977   0.00000  0.00000E+00  9.38520E-01  6.09200E-02  3.45300E-04     0.44960     0.55650     0.00000     0.00030    -0.00575  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0192191233
       16    0.72000  8.15919900000E+05   1.68451   3.89705  11.41426 -30.00000   0.49977   0.00000  0.00000E+00  9.35250E-01  6.41000E-02  4.37500E-04     0.44830     0.55770     0.00000     0.00030    -0.00575  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0242387628
       17    0.72000  1.01901990000E+06   1.68446   3.89709  11.41413 -30.00000   0.49977   0.00000  0.00000E+00  9.36320E-01  6.30500E-02  4.19500E-04     0.44750     0.55830     0.00000     0.00030    -0.00545  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0302723119
       18    0.72000  1.27288990000E+06   1.68438   3.89724  11.41381 -30.00000   0.49977   0.00000  0.00000E+00  9.32460E-01  6.68000E-02  5.31100E-04     0.44630     0.55980     0.00000     0.00030    -0.00573  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0378140997
       19    0.72000  1.53112990000E+06   1.68428   3.89740  11.41344 -30.00000   0.49977   0.00000  0.00000E+00  9.28360E-01  7.07700E-02  6.56400E-04     0.44490     0.56110     0.00000     0.00030    -0.00568  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0454857083
       20    0.72000  1.77829990000E+06   1.68420   3.89753  11.41313 -30.00000   0.49977   0.00000  0.00000E+00  9.24430E-01  7.45700E-02  7.83600E-04     0.44350     0.56250     0.00000     0.00030    -0.00565  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0528284572
       21    0.72000  2.02480990000E+06   1.68415   3.89764  11.41289 -30.00000   0.49977   0.00000  0.00000E+00  9.20740E-01  7.81200E-02  9.10500E-04     0.44210     0.56390     0.00000     0.00030    -0.00566  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0601515994
       22    0.72000  2.28674990000E+06   1.68411   3.89776  11.41263 -30.00000   0.49977   0.00000  0.00000E+00  9.16610E-01  8.21100E-02  1.05900E-03     0.44060     0.56540     0.00000     0.00030    -0.00564  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0679331250
       23    0.72000  2.53446990000E+06   1.68407   3.89787  11.41238 -30.00000   0.49977   0.00000  0.00000E+00  9.12690E-01  8.58800E-02  1.20700E-03     0.43920     0.56680     0.00000     0.00030    -0.00563  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0752922129
       24    0.72000  2.78142990000E+06   1.68404   3.89798  11.41215 -30.00000   0.49977   0.00000  0.00000E+00  9.09090E-01  8.93200E-02  1.35100E-03     0.43780     0.56820     0.00000     0.00030    -0.00566  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0826287234
       25    0.72000  3.04964990000E+06   1.68401   3.89810  11.41189 -30.00000   0.49977   0.00000  0.00000E+00  9.05000E-01  9.32400E-02  1.52000E-03     0.43630     0.56970     0.00000     0.00030    -0.00571  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0905968107
       26    0.72000  3.30512990000E+06   1.68397   3.89823  11.41162 -30.00000   0.49977   0.00000  0.00000E+00  9.01000E-01  9.70700E-02  1.69300E-03     0.43490     0.57110     0.00000     0.00030    -0.00564  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.0981864272
       27    0.72000  3.55360990000E+06   1.68394   3.89833  11.41140 -30.00000   0.49977   0.00000  0.00000E+00  8.97100E-01  1.00800E-01  1.86800E-03     0.43340     0.57250     0.00000     0.00030    -0.00555  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1055680927
       28    0.72000  3.80139990000E+06   1.68392   3.89842  11.41121 -30.00000   0.49977   0.00000  0.00000E+00  8.93350E-01  1.04400E-01  2.04400E-03     0.43190     0.57410     0.00000     0.00030    -0.00566  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1129292602
       29    0.72000  4.05823990000E+06   1.68390   3.89852  11.41100 -30.00000   0.49977   0.00000  0.00000E+00  8.89480E-01  1.08000E-01  2.23300E-03     0.43040     0.57570     0.00000     0.00030    -0.00569  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1205592786
       30    0.72000  4.31576990000E+06   1.68388   3.89863  11.41078 -30.00000   0.49977   0.00000  0.00000E+00  8.85620E-01  1.11700E-01  2.42900E-03     0.42880     0.57720     0.00000     0.00030    -0.00568  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1282097950
       31    0.72000  4.57425990000E+06   1.68386   3.89874  11.41055 -30.00000   0.49977   0.00000  0.00000E+00  8.81600E-01  1.15500E-01  2.63900E-03     0.42730     0.57870     0.00000     0.00030    -0.00560  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1358888304
       32    0.72000  4.82268990000E+06   1.68383   3.89884  11.41033 -30.00000   0.49977   0.00000  0.00000E+00  8.77720E-01  1.19200E-01  2.84800E-03     0.42570     0.58020     0.00000     0.00030    -0.00559  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1432690106
       33    0.72000  5.07036990000E+06   1.68381   3.89894  11.41012 -30.00000   0.49977   0.00000  0.00000E+00  8.74010E-01  1.22700E-01  3.05700E-03     0.42420     0.58180     0.00000     0.00030    -0.00570  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1506269103
       34    0.72000  5.32806990000E+06   1.68379   3.89904  11.40990 -30.00000   0.49977   0.00000  0.00000E+00  8.70160E-01  1.26300E-01  3.28100E-03     0.42270     0.58340     0.00000     0.00030    -0.00572  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1582824769
       35    0.72000  5.58608990000E+06   1.68377   3.89915  11.40968 -30.00000   0.49977   0.00000  0.00000E+00  8.66650E-01  1.29600E-01  3.49800E-03     0.42110     0.58490     0.00000     0.00030    -0.00568  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1659475499
       36    0.72000  5.86919990000E+06   1.68374   3.89927  11.40942 -30.00000   0.49977   0.00000  0.00000E+00  8.62270E-01  1.33700E-01  3.76500E-03     0.41940     0.58650     0.00000     0.00030    -0.00561  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1743579786
       37    0.72000  6.11800990000E+06   1.68371   3.89938  11.40919 -30.00000   0.49977   0.00000  0.00000E+00  8.58410E-01  1.37300E-01  4.00900E-03     0.41780     0.58810     0.00000     0.00030    -0.00560  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1817494475
       38    0.72000  6.36587990000E+06   1.68368   3.89948  11.40897 -30.00000   0.49977   0.00000  0.00000E+00  8.54570E-01  1.40900E-01  4.25800E-03     0.41630     0.58970     0.00000     0.00030    -0.00560  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1891129916
       39    0.72000  6.61300990000E+06   1.68365   3.89958  11.40876 -30.00000   0.49977   0.00000  0.00000E+00  8.50960E-01  1.44300E-01  4.50400E-03     0.41470     0.59140     0.00000     0.00030    -0.00576  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.1964545523
       40    0.72000  6.87548990000E+06   1.68364   3.89968  11.40856 -30.00000   0.49977   0.00000  0.00000E+00  8.47590E-01  1.47400E-01  4.75000E-03     0.41320     0.59280     0.00000     0.00030    -0.00569  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2042521198
       41    0.72000  7.17410990000E+06   1.68361   3.89981  11.40828 -30.00000   0.49977   0.00000  0.00000E+00  8.43250E-01  1.51400E-01  5.06100E-03     0.41140     0.59470     0.00000     0.00030    -0.00575  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2131233084
       42    0.72000  7.43686990000E+06   1.68357   3.89993  11.40801 -30.00000   0.49977   0.00000  0.00000E+00  8.39210E-01  1.55100E-01  5.35300E-03     0.40970     0.59630     0.00000     0.00030    -0.00562  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2209291939
       43    0.72000  7.68540990000E+06   1.68353   3.90004  11.40779 -30.00000   0.49977   0.00000  0.00000E+00  8.35390E-01  1.58700E-01  5.63700E-03     0.40810     0.59790     0.00000     0.00030    -0.00561  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2283126419
       44    0.72000  7.93315990000E+06   1.68350   3.90013  11.40757 -30.00000   0.49977   0.00000  0.00000E+00  8.31570E-01  1.62200E-01  5.92700E-03     0.40650     0.59950     0.00000     0.00030    -0.00561  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2356726211
       45    0.72000  8.18017990000E+06   1.68347   3.90023  11.40737 -30.00000   0.49977   0.00000  0.00000E+00  8.28040E-01  1.65500E-01  6.21000E-03     0.40490     0.60130     0.00000     0.00030    -0.00580  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2430109140
       46    0.72000  8.44592990000E+06   1.68346   3.90032  11.40717 -30.00000   0.49977   0.00000  0.00000E+00  8.24780E-01  1.68400E-01  6.49300E-03     0.40340     0.60270     0.00000     0.00030    -0.00572  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2509056243
       47    0.72000  8.75597990000E+06   1.68342   3.90046  11.40688 -30.00000   0.49977   0.00000  0.00000E+00  8.20050E-01  1.72800E-01  6.87900E-03     0.40140     0.60460     0.00000     0.00030    -0.00562  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2601163672
       48    0.72000  9.00432990000E+06   1.68338   3.90056  11.40665 -30.00000   0.49977   0.00000  0.00000E+00  8.16540E-01  1.76000E-01  7.18100E-03     0.39980     0.60640     0.00000     0.00030    -0.00587  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2674941707
       49    0.72000  9.27256990000E+06   1.68334   3.90068  11.40641 -30.00000   0.49977   0.00000  0.00000E+00  8.12810E-01  1.79400E-01  7.51200E-03     0.39810     0.60820     0.00000     0.00030    -0.00589  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2754628522
       50    0.72000  9.54429990000E+06   1.68330   3.90080  11.40614 -30.00000   0.49977   0.00000  0.00000E+00  8.08670E-01  1.83100E-01  7.87400E-03     0.39630     0.60970     0.00000     0.00030    -0.00566  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2835352120
       51    0.72000  9.79228990000E+06   1.68326   3.90090  11.40593 -30.00000   0.49977   0.00000  0.00000E+00  8.04880E-01  1.86600E-01  8.21200E-03     0.39470     0.61140     0.00000     0.00030    -0.00562  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2909023209
       52    0.72000  1.00394399000E+07   1.68323   3.90098  11.40574 -30.00000   0.49977   0.00000  0.00000E+00  8.01500E-01  1.89700E-01  8.53500E-03     0.39310     0.61320     0.00000     0.00030    -0.00589  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.2982444758
       53    0.72000  1.03142999000E+07   1.68319   3.90109  11.40551 -30.00000   0.49977   0.00000  0.00000E+00  7.97710E-01  1.93100E-01  8.90100E-03     0.39130     0.61500     0.00000     0.00030    -0.00591  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3064098194
       54    0.72000  1.05872399000E+07   1.68315   3.90120  11.40526 -30.00000   0.49977   0.00000  0.00000E+00  7.93560E-01  1.96800E-01  9.29600E-03     0.38940     0.61660     0.00000     0.00030    -0.00565  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3145181251
       55    0.72000  1.08346299000E+07   1.68311   3.90129  11.40506 -30.00000   0.49977   0.00000  0.00000E+00  7.89800E-01  2.00200E-01  9.66200E-03     0.38780     0.61830     0.00000     0.00030    -0.00563  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3218674096
       56    0.72000  1.10811499000E+07   1.68309   3.90137  11.40490 -30.00000   0.49977   0.00000  0.00000E+00  7.86470E-01  2.03200E-01  1.00100E-02     0.38610     0.62020     0.00000     0.00030    -0.00588  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3291908489
       57    0.72000  1.13580799000E+07   1.68306   3.90147  11.40469 -30.00000   0.49977   0.00000  0.00000E+00  7.82660E-01  2.06600E-01  1.04100E-02     0.38430     0.62200     0.00000     0.00040    -0.00591  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3374176866
       58    0.72000  1.16298499000E+07   1.68302   3.90157  11.40447 -30.00000   0.49977   0.00000  0.00000E+00  7.78940E-01  2.09900E-01  1.08100E-02     0.38250     0.62380     0.00000     0.00040    -0.00592  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3454912347
       59    0.72000  1.19029399000E+07   1.68297   3.90167  11.40424 -30.00000   0.49977   0.00000  0.00000E+00  7.74810E-01  2.13600E-01  1.12400E-02     0.38060     0.62550     0.00000     0.00040    -0.00567  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3536039964
       60    0.72000  1.21498099000E+07   1.68294   3.90175  11.40407 -30.00000   0.49977   0.00000  0.00000E+00  7.71080E-01  2.16900E-01  1.16400E-02     0.37890     0.62720     0.00000     0.00040    -0.00564  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3609378332
       61    0.72000  1.23957899000E+07   1.68291   3.90182  11.40392 -30.00000   0.49977   0.00000  0.00000E+00  7.67770E-01  2.19900E-01  1.20200E-02     0.37720     0.62910     0.00000     0.00040    -0.00593  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3682452306
       62    0.72000  1.26722699000E+07   1.68288   3.90190  11.40372 -30.00000   0.49977   0.00000  0.00000E+00  7.64020E-01  2.23200E-01  1.24500E-02     0.37540     0.63100     0.00000     0.00040    -0.00595  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3764587000
       63    0.72000  1.29458999000E+07   1.68285   3.90200  11.40352 -30.00000   0.49977   0.00000  0.00000E+00  7.60310E-01  2.26500E-01  1.28900E-02     0.37350     0.63280     0.00000     0.00040    -0.00595  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3845875036
       64    0.72000  1.32200299000E+07   1.68280   3.90209  11.40331 -30.00000   0.49977   0.00000  0.00000E+00  7.56190E-01  2.30100E-01  1.33600E-02     0.37160     0.63450     0.00000     0.00040    -0.00569  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.3927311610
       65    0.72000  1.34661399000E+07   1.68276   3.90216  11.40315 -30.00000   0.49977   0.00000  0.00000E+00  7.52480E-01  2.33400E-01  1.37900E-02     0.36990     0.63620     0.00000     0.00040    -0.00566  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4000424202
       66    0.72000  1.37113399000E+07   1.68274   3.90222  11.40303 -30.00000   0.49977   0.00000  0.00000E+00  7.49230E-01  2.36200E-01  1.42000E-02     0.36820     0.63820     0.00000     0.00040    -0.00597  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4073266458
       67    0.72000  1.39892799000E+07   1.68272   3.90230  11.40286 -30.00000   0.49977   0.00000  0.00000E+00  7.45490E-01  2.39500E-01  1.46700E-02     0.36630     0.64010     0.00000     0.00040    -0.00599  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4155834879
       68    0.72000  1.42637199000E+07   1.68268   3.90238  11.40267 -30.00000   0.49977   0.00000  0.00000E+00  7.41830E-01  2.42700E-01  1.51500E-02     0.36440     0.64210     0.00000     0.00040    -0.00607  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4237363545
       69    0.72000  1.45392399000E+07   1.68265   3.90246  11.40249 -30.00000   0.49977   0.00000  0.00000E+00  7.38250E-01  2.45800E-01  1.56200E-02     0.36260     0.64390     0.00000     0.00040    -0.00607  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4319213049
       70    0.72000  1.48222299000E+07   1.68260   3.90255  11.40230 -30.00000   0.49977   0.00000  0.00000E+00  7.34020E-01  2.49400E-01  1.61600E-02     0.36060     0.64560     0.00000     0.00040    -0.00572  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4403281687
       71    0.72000  1.50678599000E+07   1.68256   3.90261  11.40217 -30.00000   0.49977   0.00000  0.00000E+00  7.30350E-01  2.52600E-01  1.66300E-02     0.35880     0.64730     0.00000     0.00040    -0.00569  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4476251685
       72    0.72000  1.53125099000E+07   1.68255   3.90265  11.40208 -30.00000   0.49977   0.00000  0.00000E+00  7.27250E-01  2.55300E-01  1.70700E-02     0.35710     0.64940     0.00000     0.00040    -0.00609  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4548930551
       73    0.72000  1.56017199000E+07   1.68253   3.90271  11.40194 -30.00000   0.49977   0.00000  0.00000E+00  7.23520E-01  2.58500E-01  1.76000E-02     0.35520     0.65140     0.00000     0.00040    -0.00609  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4634846983
       74    0.72000  1.58841399000E+07   1.68249   3.90279  11.40176 -30.00000   0.49977   0.00000  0.00000E+00  7.19310E-01  2.62100E-01  1.81700E-02     0.35310     0.65310     0.00000     0.00040    -0.00574  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4718746289
       75    0.72000  1.61288999000E+07   1.68246   3.90284  11.40165 -30.00000   0.49977   0.00000  0.00000E+00  7.15660E-01  2.65300E-01  1.86700E-02     0.35140     0.65480     0.00000     0.00040    -0.00571  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4791457834
       76    0.72000  1.63726699000E+07   1.68245   3.90286  11.40159 -30.00000   0.49977   0.00000  0.00000E+00  7.12610E-01  2.67900E-01  1.91300E-02     0.34970     0.65690     0.00000     0.00040    -0.00615  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4863875276
       77    0.72000  1.66638299000E+07   1.68243   3.90292  11.40147 -30.00000   0.49977   0.00000  0.00000E+00  7.08900E-01  2.71000E-01  1.96900E-02     0.34770     0.65890     0.00000     0.00040    -0.00613  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.4950370999
       78    0.72000  1.69483199000E+07   1.68241   3.90298  11.40135 -30.00000   0.49977   0.00000  0.00000E+00  7.05310E-01  2.74100E-01  2.02400E-02     0.34580     0.66090     0.00000     0.00040    -0.00614  7.54100E-01  2.45700E-01  3.37100E-05  9.48300E-06  8.46600E-05   1.5034885247
